Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
19022	23	633.813		0.23	1	-0.00348172	 0.133163	-0.0155895	 0.249520	  1.7	 0.00605387	 0.142699	0.927
19023	23	634.813		0.23	1	-0.00353209	 0.132818	-0.0154840	 0.249542	  1.7	 0.00597594	 0.142326	0.926
19024	23	635.813		0.23	1	-0.00299665	 0.131356	-0.0130167	 0.249630	  1.7	 0.00501003	 0.139362	0.937
19025	23	636.813		0.22	1	-0.00192165	 0.128921	-0.00848157	 0.249772	  1.6	 0.00327996	 0.134122	0.958
19026	23	637.813		0.21	1	-0.000386487	 0.125746	-0.00240678	 0.249957	  1.6	 0.00101015	 0.127143	0.990
19027	23	638.031	i19449Gh	0.21	1	-4.40006e-08	 0.124982	-0.000939205	 0.250001	  1.5	 0.000469581	 0.125451	0.998
19028	23	639.031		0.21	1	-7.63448e-06	 0.125018	-0.000111887	 0.249999	  1.5	 5.21264e-05	 0.125078	0.990
19029	23	639.140	i36765Gh	0.21	1	-5.44391e-06	 0.125014	-1.27025e-05	 0.249999	  1.5	 3.62928e-06	 0.125023	0.993
19030	23	640.140		0.20	1	-9.23820e-07	 0.121439	-0.000457178	 0.250230	  1.4	 0.000228127	 0.121668	0.999
19031	23	640.172	i20908Gh	0.20	1	 0.00000	 0.121212	 0.00000	 0.250244	  1.4	 0.00000	 0.121212	1.000
19032	23	641.172		0.21	1	-2.22564e-05	 0.126600	-0.00722356	 0.249900	  1.6	 0.00360065	 0.130223	0.980
19033	23	642.055	i08075Gh	0.22	1	-1.09676e-07	 0.128605	-0.00300408	 0.249767	  1.6	 0.00150198	 0.130107	0.994
19034	23	642.978	i19446Gh	0.24	1	 0.00000	 0.133333	 0.00000	 0.249462	  1.7	 0.00000	 0.133333	1.000
19035	23	642.978	i63234Gt	0.24	1	 0.00000	 0.133333	 0.00000	 0.249462	  1.7	 0.00000	 0.133333	1.000
19036	23	643.065	i00975Gh	0.24	1	-4.91117e-10	 0.133268	-0.00136259	 0.249467	  1.7	 0.000681296	 0.133949	0.997
19037	23	643.669	i14123Gh	0.22	1	 0.00000	 0.129032	 0.00000	 0.249740	  1.6	 0.00000	 0.129032	1.000
19038	23	643.669	i08079Gh	0.22	1	 0.00000	 0.129032	 0.00000	 0.249740	  1.6	 0.00000	 0.129032	1.000
19039	23	644.669		0.24	1	-0.00432471	 0.135551	-0.00220911	 0.249335	  1.8	-0.00105780	 0.138818	0.967
19040	23	645.669		0.26	1	-0.00697479	 0.140989	-0.00367511	 0.248994	  1.9	-0.00164984	 0.146314	0.949
19041	23	646.669		0.28	1	-0.00763895	 0.144808	-0.00411948	 0.248751	  2.0	-0.00175974	 0.150687	0.944
19042	23	647.669		0.28	1	-0.00628503	 0.146668	-0.00335489	 0.248625	  2.1	-0.00146507	 0.151488	0.954
19043	23	648.669		0.28	1	-0.00317104	 0.146518	-0.00134049	 0.248620	  2.1	-0.000915276	 0.148774	0.978
19044	23	649.123	i08046Gh	0.28	1	-0.00129710	 0.145838	-3.93367e-05	 0.248656	  2.1	-0.000628882	 0.146506	0.994
19045	23	650.123		0.30	1	-0.00551418	 0.151842	-0.00324131	 0.248306	  2.2	-0.00113644	 0.156219	0.959
19046	23	651.123		0.32	1	-0.00927860	 0.157365	-0.00600085	 0.247983	  2.3	-0.00163887	 0.165005	0.931
19047	23	652.123		0.33	1	-0.0123321	 0.162090	-0.00816551	 0.247705	  2.4	-0.00208329	 0.172339	0.910
19048	23	653.123		0.34	1	-0.0144267	 0.165705	-0.00960362	 0.247491	  2.5	-0.00241153	 0.177720	0.896
19049	23	654.123		0.35	1	-0.0153654	 0.167954	-0.0102268	 0.247354	  2.6	-0.00256932	 0.180750	0.890
19050	23	655.123		0.35	1	-0.0150405	 0.168682	-0.0100077	 0.247305	  2.6	-0.00251637	 0.181207	0.891
19051	23	656.123		0.35	1	-0.0134560	 0.167869	-0.00898716	 0.247345	  2.6	-0.00223442	 0.179090	0.899
19052	23	657.123		0.35	1	-0.0107276	 0.165625	-0.00726672	 0.247467	  2.5	-0.00173043	 0.174622	0.914
19053	23	658.123		0.34	1	-0.00705800	 0.162171	-0.00498993	 0.247659	  2.5	-0.00103403	 0.168195	0.936
19054	23	659.123		0.32	1	-0.00269896	 0.157792	-0.00231786	 0.247904	  2.4	-0.000190549	 0.160301	0.965
19055	23	659.610	i41664Gh	0.31	1	-0.000405205	 0.155417	-0.000920919	 0.248038	  2.3	 0.000257857	 0.156080	0.982
19056	23	660.610		0.30	1	-0.00331111	 0.152591	-0.00408255	 0.248227	  2.2	 0.000385719	 0.156288	0.968
19057	23	661.610		0.28	1	-0.00253474	 0.145102	-0.00302609	 0.248708	  2.0	 0.000245678	 0.147883	0.978
19058	23	662.299	i33177Gh	0.25	1	 0.00000	 0.137931	 0.00000	 0.249166	  1.9	 0.00000	 0.137931	1.000
19059	23	662.299	i25541Gh	0.25	1	 0.00000	 0.137931	 0.00000	 0.249166	  1.9	 0.00000	 0.137931	1.000
19060	23	662.299	i36420Gh	0.25	1	 0.00000	 0.137931	 0.00000	 0.249166	  1.9	 0.00000	 0.137931	1.000
19061	23	662.299	i47604Gh	0.25	1	 0.00000	 0.137931	 0.00000	 0.249166	  1.9	 0.00000	 0.137931	1.000
19062	23	662.299	i26647Gh	0.25	1	 0.00000	 0.137931	 0.00000	 0.249166	  1.9	 0.00000	 0.137931	1.000
19063	23	662.299	i27385Gh	0.25	1	 0.00000	 0.137931	 0.00000	 0.249166	  1.9	 0.00000	 0.137931	1.000
19064	23	663.299		0.28	1	-0.00123302	 0.146248	-0.0101751	 0.248642	  2.1	 0.00447105	 0.151952	0.969
19065	23	664.299		0.30	1	-0.00183668	 0.152398	-0.0140965	 0.248252	  2.2	 0.00612993	 0.160365	0.957
19066	23	665.299		0.31	1	-0.00164376	 0.155288	-0.0114196	 0.248063	  2.3	 0.00488793	 0.161820	0.962
19067	23	666.299		0.31	1	-0.000606924	 0.154798	-0.00374641	 0.248084	  2.3	 0.00156974	 0.156975	0.986
19068	23	666.682	i46163Gh	0.31	1	 0.00000	 0.153846	 0.00000	 0.248139	  2.3	 0.00000	 0.153846	1.000
19069	23	666.682	i37803Gh	0.31	1	 0.00000	 0.153846	 0.00000	 0.248139	  2.3	 0.00000	 0.153846	1.000
19070	23	667.682		0.30	1	-7.92301e-05	 0.152525	-0.0101760	 0.248235	  2.2	 0.00504840	 0.157653	0.971
19071	23	668.682		0.29	1	-9.27558e-05	 0.147600	-0.0136031	 0.248555	  2.1	 0.00675517	 0.154448	0.964
19072	23	669.682		0.26	1	-4.80626e-05	 0.139337	-0.00780387	 0.249082	  1.9	 0.00387791	 0.143263	0.980
19073	23	670.295	i23279Gh	0.24	1	 0.00000	 0.133333	 0.00000	 0.249462	  1.7	 0.00000	 0.133333	1.000
19074	23	670.295	i26332Gh	0.24	1	 0.00000	 0.133333	 0.00000	 0.249462	  1.7	 0.00000	 0.133333	1.000
19075	23	670.987	i41105Gh	0.22	1	 0.00000	 0.129032	 0.00000	 0.249740	  1.6	 0.00000	 0.129032	1.000
19076	23	671.987		0.23	1	-0.00432101	 0.130267	-0.000749539	 0.249667	  1.7	-0.00178574	 0.132803	0.974
19077	23	672.987		0.23	1	-0.00310333	 0.130223	-0.00265327	 0.249669	  1.7	-0.000225031	 0.133101	0.976
19078	23	673.853	i51142Gb	0.22	1	-7.69502e-06	 0.129052	-1.39909e-05	 0.249739	  1.6	 3.14796e-06	 0.129063	1.000
19079	23	674.853		0.43	1	-0.000380294	 0.0375122	 0.247414	 0.245979	  3.1	-0.123897	-0.0860045	0.989
19080	23	675.254	i47644Gh	0.95	1	-5.32159e-09	-6.76546e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166673	1.000
19081	23	675.947	i46537Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
19082	23	675.947	i44041Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
19083	23	676.639	i21387Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
19084	23	677.331	i49128Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
19085	23	677.331	i48635Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
19086	23	678.331		0.99	1	 0.000121051	-0.00435380	 0.343759	 0.235902	  7.1	-0.171819	-0.176294	0.969
19087	23	679.331		1.01	1	 0.000251330	-0.00626016	 0.348313	 0.235615	  7.2	-0.174031	-0.180543	0.956
19088	23	680.331		1.00	1	 0.000189314	-0.00536449	 0.346306	 0.235741	  7.2	-0.173058	-0.178612	0.962
19089	23	681.331		0.97	1	 2.51568e-05	-0.00191309	 0.338050	 0.236262	  6.9	-0.169012	-0.170951	0.986
19090	23	681.724	i16275Gh	0.95	1	-6.24635e-09	-6.51445e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166673	1.000
19091	23	682.417	i59477Gb	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
19092	23	683.417		1.04	1	-4.33076e-07	-0.00330447	 0.356244	 0.235081	  7.4	-0.178122	-0.181426	0.992
19093	23	683.460	i00493Gh	1.03	1	-5.05790e-07	-0.00284473	 0.355636	 0.235120	  7.4	-0.177818	-0.180662	0.993
19094	23	684.460		0.96	1	 3.34252e-09	-0.000232097	 0.334526	 0.236482	  6.9	-0.167263	-0.167495	0.998
19095	23	684.505	i48296Gh	0.95	1	-3.55810e-10	-1.55619e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166668	1.000
19096	23	685.198	i27921Gh	1.06	1	 0.00000	 0.00000	 0.363636	 0.234604	  7.6	-0.181818	-0.181818	1.000
19097	23	686.198		1.19	1	 3.67639e-07	-0.00252026	 0.396856	 0.232463	  8.4	-0.198428	-0.200948	0.989
19098	23	686.597	i32896Gh	1.20	1	 0.00000	 0.00000	 0.400000	 0.232258	  8.5	-0.200000	-0.200000	1.000
19099	23	687.290	i33424Gh	1.20	1	 0.00000	 0.00000	 0.400000	 0.232258	  8.5	-0.200000	-0.200000	1.000
19100	23	687.290	i51139Gb	1.20	1	 0.00000	 0.00000	 0.400000	 0.232258	  8.5	-0.200000	-0.200000	1.000
19101	23	688.290		1.13	1	 3.57340e-07	-0.00244941	 0.380634	 0.233509	  8.0	-0.190317	-0.192766	0.989
19102	23	688.689	i07910Gh	1.06	1	 0.00000	 0.00000	 0.363636	 0.234604	  7.6	-0.181818	-0.181818	1.000
19103	23	689.689		1.05	1	 0.000101264	-0.00289028	 0.359831	 0.234858	  7.5	-0.179865	-0.182856	0.974
19104	23	690.689		1.01	1	 8.29600e-05	-0.00270357	 0.348316	 0.235600	  7.2	-0.174117	-0.176903	0.976
19105	23	691.548	i63671Gm	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
19106	23	692.548		1.01	1	 7.60800e-05	-0.00633871	 0.348132	 0.235610	  7.2	-0.174028	-0.180443	0.979
19107	23	693.548		0.96	1	 3.28999e-06	-0.00126349	 0.336353	 0.236365	  6.9	-0.168175	-0.169442	0.995
19108	23	693.668	i23128Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
19109	23	694.668		0.94	1	 0.000150035	-0.00483987	 0.329467	 0.236820	  6.7	-0.164659	-0.169648	0.971
19110	23	695.668		0.89	1	 0.000231629	-0.00575564	 0.317569	 0.237590	  6.4	-0.158669	-0.164656	0.964
19111	23	696.668		0.83	1	 7.07145e-05	-0.00300161	 0.299146	 0.238772	  6.0	-0.149538	-0.152610	0.980
19112	23	697.281	i24373Gh	0.78	1	 0.00000	 0.00000	 0.285714	 0.239631	  5.6	-0.142857	-0.142857	1.000
19113	23	697.281	i44644Gh	0.78	1	 0.00000	 0.00000	 0.285714	 0.239631	  5.6	-0.142857	-0.142857	1.000
19114	23	698.281		0.84	1	 3.63350e-05	-0.00261438	 0.301337	 0.238628	  6.0	-0.150650	-0.153301	0.979
19115	23	699.281		0.86	1	 1.65243e-06	-0.000569649	 0.307633	 0.238218	  6.2	-0.153815	-0.154387	0.995
19116	23	699.402	i07895Gh	0.86	1	-3.46426e-10	-1.52530e-06	 0.307692	 0.238213	  6.2	-0.153846	-0.153848	1.000
19117	23	699.753	i30493Gh	0.86	1	-4.94396e-08	-3.08964e-08	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	0.993
19118	23	700.090	i24167Gh	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
19119	23	700.090	i07896Gh	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
19120	23	700.435	i30609Gh	0.84	1	-4.93543e-08	-0.00249521	 0.301917	 0.238586	  6.0	-0.150959	-0.153454	0.993
19121	23	700.779	i14118Gh	0.78	1	 0.00000	 0.00000	 0.285714	 0.239631	  5.6	-0.142857	-0.142857	1.000
19122	23	701.779		0.80	1	 6.46639e-06	-0.00550431	 0.292498	 0.239207	  5.8	-0.146246	-0.151756	0.969
19123	23	702.779		0.80	1	 1.30710e-05	-0.00790579	 0.292673	 0.239201	  5.8	-0.146330	-0.154249	0.956
19124	23	703.779		0.78	1	 9.71632e-06	-0.00679688	 0.285897	 0.239635	  5.6	-0.142944	-0.149750	0.962
19125	23	704.779		0.73	1	 1.12096e-06	-0.00247976	 0.273207	 0.240444	  5.3	-0.136603	-0.139084	0.986
19126	23	705.168	i58474Gb	0.71	1	-2.59772e-07	-0.000108349	 0.267088	 0.240833	  5.1	-0.133544	-0.133652	1.000
19127	23	706.168		0.73	1	 0.000120833	-0.00285975	 0.271937	 0.240541	  5.3	-0.135908	-0.138889	0.966
19128	23	707.168		0.74	1	 0.000346729	-0.00488744	 0.275249	 0.240341	  5.3	-0.137451	-0.142685	0.943
19129	23	708.168		0.74	1	 0.000499816	-0.00594433	 0.276829	 0.240246	  5.4	-0.138165	-0.144609	0.933
19130	23	709.168		0.74	1	 0.000476241	-0.00586868	 0.276575	 0.240262	  5.4	-0.138049	-0.144394	0.934
19131	23	710.168		0.74	1	 0.000292661	-0.00463925	 0.274500	 0.240387	  5.3	-0.137104	-0.142036	0.947
19132	23	711.168		0.72	1	 7.63287e-05	-0.00238176	 0.270732	 0.240615	  5.2	-0.135328	-0.137786	0.972
19133	23	711.964	i07864Gh	0.71	1	 0.00000	 0.00000	 0.266667	 0.240860	  5.1	-0.133333	-0.133333	1.000
19134	23	712.964		0.77	1	 0.000108233	-0.00396825	 0.282172	 0.239872	  5.5	-0.141032	-0.145108	0.969
19135	23	713.964		0.81	1	 0.000225338	-0.00587181	 0.294850	 0.239060	  5.8	-0.147312	-0.153410	0.957
19136	23	714.964		0.84	1	 0.000169357	-0.00516825	 0.303517	 0.238499	  6.1	-0.151674	-0.157011	0.962
19137	23	715.964		0.86	1	 2.11214e-05	-0.00183415	 0.307462	 0.238234	  6.2	-0.153720	-0.155576	0.986
19138	23	716.338	i28075Gh	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
19139	23	717.338		1.05	1	 6.69146e-07	-0.00506049	 0.358569	 0.234933	  7.5	-0.179284	-0.184346	0.989
19140	23	717.736	i52856Gb	1.06	1	 0.00000	 0.00000	 0.363636	 0.234604	  7.6	-0.181818	-0.181818	1.000
19141	23	717.736	i60847Gt	1.06	1	 0.00000	 0.00000	 0.363636	 0.234604	  7.6	-0.181818	-0.181818	1.000
19142	23	718.736		1.13	1	 0.000106922	-0.00379166	 0.380908	 0.233545	  8.0	-0.190401	-0.194299	0.963
19143	23	719.736		1.19	1	 0.000387361	-0.00753684	 0.398298	 0.232474	  8.4	-0.198955	-0.206879	0.933
19144	23	720.736		1.25	1	 0.000765627	-0.0110661	 0.415519	 0.231408	  8.9	-0.207377	-0.219209	0.910
19145	23	721.736		1.31	1	 0.00115291	-0.0141710	 0.432230	 0.230367	  9.3	-0.215539	-0.230862	0.893
19146	23	722.736		1.37	1	 0.00146051	-0.0166187	 0.448041	 0.229373	  9.7	-0.223290	-0.241369	0.882
19147	23	723.736		1.42	1	 0.00161636	-0.0181768	 0.462539	 0.228453	 10.0	-0.230461	-0.250254	0.878
19148	23	724.736		1.47	1	 0.00158086	-0.0186434	 0.475321	 0.227630	 10.3	-0.236870	-0.257094	0.880
19149	23	725.736		1.51	1	 0.00135732	-0.0178777	 0.486030	 0.226926	 10.6	-0.242336	-0.261571	0.889
19150	23	726.736		1.55	1	 0.000993564	-0.0158211	 0.494390	 0.226358	 10.8	-0.246698	-0.263513	0.904
19151	23	727.736		1.57	1	 0.000573844	-0.0125059	 0.500229	 0.225938	 11.0	-0.249828	-0.262907	0.926
19152	23	728.736		1.59	1	 0.000203521	-0.00804744	 0.503493	 0.225669	 11.1	-0.251645	-0.259896	0.954
19153	23	729.736		1.59	1	-8.98589e-06	-0.00262487	 0.504238	 0.225550	 11.2	-0.252123	-0.254739	0.989
19154	23	729.958	i51819Gb	1.59	1	-2.47601e-05	-0.00131169	 0.504075	 0.225544	 11.2	-0.252050	-0.253337	0.997
19155	23	730.958		1.59	1	 0.000138525	-0.00652215	 0.504401	 0.225609	 11.1	-0.252131	-0.258792	0.960
19156	23	731.958		1.58	1	 0.000497321	-0.0110946	 0.502863	 0.225782	 11.1	-0.251183	-0.262775	0.929
19157	23	732.958		1.56	1	 0.000967934	-0.0148710	 0.499379	 0.226067	 11.0	-0.249206	-0.265044	0.904
19158	23	733.958		1.54	1	 0.00145704	-0.0177178	 0.493928	 0.226465	 10.8	-0.246236	-0.265410	0.884
19159	23	734.958		1.51	1	 0.00187373	-0.0195428	 0.486554	 0.226971	 10.6	-0.242340	-0.263757	0.870
19160	23	735.958		1.47	1	 0.00214327	-0.0203096	 0.477368	 0.227579	 10.4	-0.237612	-0.260065	0.861
19161	23	736.958		1.43	1	 0.00221945	-0.0200457	 0.466548	 0.228277	 10.1	-0.232164	-0.254429	0.858
19162	23	737.958		1.39	1	 0.00209221	-0.0188405	 0.454324	 0.229052	  9.8	-0.226116	-0.247049	0.860
19163	23	738.958		1.34	1	 0.00178831	-0.0168339	 0.440964	 0.229888	  9.5	-0.219588	-0.238210	0.868
19164	23	739.958		1.29	1	 0.00136483	-0.0141979	 0.426747	 0.230768	  9.1	-0.212691	-0.228254	0.882
19165	23	740.958		1.23	1	 0.000897611	-0.0111142	 0.411953	 0.231677	  8.8	-0.205528	-0.217539	0.901
19166	23	741.958		1.18	1	 0.000467790	-0.00775570	 0.396836	 0.232598	  8.4	-0.198184	-0.206407	0.926
19167	23	742.958		1.13	1	 0.000149836	-0.00427159	 0.381621	 0.233520	  8.0	-0.190736	-0.195157	0.956
19168	23	743.958		1.07	1	 3.14475e-06	-0.000780344	 0.366498	 0.234432	  7.7	-0.183247	-0.184031	0.992
19169	23	744.149	i31300Gh	1.06	1	-1.71786e-06	-0.000120387	 0.363633	 0.234604	  7.6	-0.181817	-0.181936	0.999
19170	23	745.149		1.24	1	 6.05449e-06	-0.0104738	 0.409693	 0.231639	  8.8	-0.204844	-0.215323	0.979
19171	23	746.149		1.22	1	 2.81887e-07	-0.00238314	 0.404725	 0.231955	  8.6	-0.202362	-0.204746	0.995
19172	23	746.285	i35752Gh	1.20	1	 0.00000	 0.00000	 0.400000	 0.232258	  8.5	-0.200000	-0.200000	1.000
19173	23	747.285		1.14	1	 8.18699e-05	-0.00650383	 0.383372	 0.233336	  8.1	-0.191645	-0.198231	0.979
19174	23	748.285		0.98	1	 3.40974e-06	-0.00123828	 0.339633	 0.236154	  7.0	-0.169815	-0.171057	0.995
19175	23	748.406	i07855Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
19176	23	749.183	i50078Gb	1.09	1	-8.64611e-07	-0.00127785	 0.371357	 0.234106	  7.8	-0.185679	-0.186956	0.997
19177	23	750.183		1.11	1	 0.000180729	-0.00523804	 0.377115	 0.233746	  7.9	-0.188467	-0.193886	0.970
19178	23	751.183		1.10	1	 0.000239012	-0.00593070	 0.374217	 0.233934	  7.9	-0.186989	-0.193159	0.966
19179	23	752.183		1.06	1	 3.87147e-05	-0.00349589	 0.362948	 0.234652	  7.6	-0.181455	-0.184989	0.985
19180	23	752.425	i44581Gh	1.05	1	-4.52252e-06	-0.00253164	 0.359133	 0.234895	  7.5	-0.179569	-0.182096	0.993
19181	23	752.425	i14115Gh	1.05	1	-4.52252e-06	-0.00253164	 0.359133	 0.234895	  7.5	-0.179569	-0.182096	0.993
19182	23	753.425		1.06	1	 8.70876e-05	-0.00196585	 0.362204	 0.234703	  7.6	-0.181058	-0.183111	0.974
19183	23	754.425		1.06	1	 1.71841e-05	-0.000678585	 0.363570	 0.234612	  7.6	-0.181776	-0.182472	0.986
19184	23	754.825	i35751Gh	1.06	1	 0.00000	 0.00000	 0.363636	 0.234604	  7.6	-0.181818	-0.181818	1.000
19185	23	755.825		1.14	1	 0.000127583	-0.00655231	 0.383672	 0.233337	  8.1	-0.191772	-0.198452	0.967
19186	23	756.825		1.19	1	 0.000351901	-0.0109321	 0.397182	 0.232482	  8.4	-0.198415	-0.209699	0.947
19187	23	757.825		1.20	1	 0.000461119	-0.0124067	 0.401983	 0.232178	  8.6	-0.200761	-0.213629	0.940
19188	23	758.825		1.19	1	 0.000362106	-0.0107534	 0.397239	 0.232478	  8.4	-0.198438	-0.209554	0.947
19189	23	759.825		1.14	1	 0.000135680	-0.00635890	 0.383796	 0.233329	  8.1	-0.191830	-0.198325	0.966
19190	23	760.825		1.06	1	 1.12913e-08	-5.54824e-05	 0.363815	 0.234593	  7.6	-0.181908	-0.181963	1.000
19191	23	760.833	i07841Gh	1.06	1	 0.00000	 0.00000	 0.363636	 0.234604	  7.6	-0.181818	-0.181818	1.000
19192	23	760.833	i07839Gh	1.06	1	 0.00000	 0.00000	 0.363636	 0.234604	  7.6	-0.181818	-0.181818	1.000
19193	23	761.833		0.75	1	-0.000564301	 0.0128064	 0.337793	 0.240065	  5.4	-0.169179	-0.155808	0.967
19194	23	762.833		0.45	1	-0.00132576	 0.0310643	 0.285834	 0.245564	  3.3	-0.143580	-0.111190	0.948
19195	23	763.833		0.21	1	-0.00166982	 0.0524634	 0.212876	 0.249938	  1.6	-0.107273	-0.0531398	0.943
19196	23	764.833		0.09	1	-0.00168034	 0.0745439	 0.128107	 0.252296	  0.6	-0.0648934	 0.0113309	0.952
19197	23	765.833		0.09	1	-0.00108767	 0.0950930	 0.0415185	 0.252269	  0.6	-0.0213031	 0.0748776	0.975
19198	23	766.375	i07836Gh	0.14	1	-2.21175e-05	 0.104867	-0.00303402	 0.251299	  1.0	 0.00150595	 0.106395	0.993
19199	23	767.375		0.14	1	-6.01983e-05	 0.106729	-0.00627750	 0.251182	  1.1	 0.00310865	 0.109898	0.972
19200	23	768.375		0.15	1	-5.70390e-05	 0.107282	-0.00415025	 0.251145	  1.1	 0.00204661	 0.109386	0.984
19201	23	768.629	i07833Gh	0.15	1	-4.94270e-05	 0.107216	-0.00285621	 0.251147	  1.1	 0.00140339	 0.108669	0.993
19202	23	769.629		0.16	1	-0.00327035	 0.109840	-0.00923604	 0.250984	  1.1	 0.00298284	 0.116093	0.968
19203	23	770.629		0.15	1	-0.00317572	 0.109610	-0.00987039	 0.250999	  1.1	 0.00334734	 0.116133	0.968
19204	23	771.629		0.14	1	-0.000166177	 0.106537	-0.00297031	 0.251191	  1.1	 0.00140207	 0.108106	0.994
19205	23	771.666	i07832Gh	0.14	1	-1.23675e-05	 0.106381	-0.00257943	 0.251201	  1.1	 0.00128353	 0.107677	0.995
19206	23	772.666		0.15	1	-8.18306e-05	 0.109312	-0.0129667	 0.251018	  1.1	 0.00644245	 0.115836	0.971
19207	23	773.666		0.16	1	-0.000108872	 0.109982	-0.0119624	 0.250975	  1.2	 0.00592677	 0.116017	0.972
19208	23	774.666		0.15	1	-8.96463e-05	 0.108397	-0.000938498	 0.251072	  1.1	 0.000424426	 0.108911	0.997
19209	23	774.719	i36822Gh	0.15	1	-8.74458e-05	 0.108270	-0.000185822	 0.251079	  1.1	 4.91882e-05	 0.108406	0.999
19210	23	775.719		0.17	1	-0.00330932	 0.113788	-0.00820139	 0.250744	  1.2	 0.00244604	 0.119544	0.965
19211	23	776.719		0.19	1	-0.00593897	 0.118913	-0.0140463	 0.250430	  1.4	 0.00405369	 0.128906	0.940
19212	23	777.719		0.20	1	-0.00767740	 0.123168	-0.0171237	 0.250167	  1.5	 0.00472314	 0.135568	0.927
19213	23	778.719		0.21	1	-0.00827361	 0.126160	-0.0172656	 0.249978	  1.5	 0.00449600	 0.138930	0.923
19214	23	779.719		0.22	1	-0.00759525	 0.127678	-0.0147633	 0.249875	  1.6	 0.00358403	 0.138857	0.930
19215	23	780.719		0.22	1	-0.00566501	 0.127725	-0.0102421	 0.249860	  1.6	 0.00228853	 0.135679	0.947
19216	23	781.719		0.21	1	-0.00264756	 0.126489	-0.00445750	 0.249920	  1.6	 0.000904971	 0.130042	0.974
19217	23	782.425	i07821Gh	0.21	1	 0.00000	 0.125000	 0.00000	 0.250000	  1.5	 0.00000	 0.125000	1.000
19218	23	783.118	i07825Gh	0.21	1	-8.00571e-07	 0.125002	-1.04690e-06	 0.250000	  1.5	 1.23165e-07	 0.125003	1.000
19219	23	783.904	i07822Gh	0.21	1	-0.000857356	 0.125988	-2.90311e-06	 0.249936	  1.6	-0.000427226	 0.126418	0.997
19220	23	784.904		0.23	1	-0.00521249	 0.131271	-0.00305725	 0.249628	  1.7	-0.00107762	 0.135406	0.966
19221	23	785.904		0.24	1	-0.00739934	 0.134893	-0.00467567	 0.249423	  1.8	-0.00136184	 0.140930	0.950
19222	23	786.904		0.24	1	-0.00703076	 0.136329	-0.00450757	 0.249351	  1.8	-0.00126159	 0.142098	0.950
19223	23	787.904		0.24	1	-0.00420611	 0.135440	-0.00249085	 0.249419	  1.8	-0.000857628	 0.138789	0.965
19224	23	788.904		0.23	1	 0.000530237	 0.132515	 0.00112039	 0.249608	  1.7	-0.000295078	 0.131689	0.995
19225	23	788.997	i07815Gh	0.23	1	 0.00104110	 0.132158	 0.00152160	 0.249631	  1.7	-0.000240253	 0.130877	0.999
19226	23	789.997		0.24	1	-0.00535874	 0.136809	-0.000439516	 0.249335	  1.8	-0.00245961	 0.139708	0.967
19227	23	790.997		0.26	1	-0.00977128	 0.139782	-0.00169775	 0.249137	  1.9	-0.00403677	 0.145516	0.948
19228	23	791.997		0.26	1	-0.0113004	 0.140526	-0.00214820	 0.249073	  1.9	-0.00457611	 0.147251	0.944
19229	23	792.997		0.25	1	-0.00955650	 0.138879	-0.00178810	 0.249154	  1.9	-0.00388420	 0.144551	0.953
19230	23	793.997		0.24	1	-0.00484018	 0.135151	-0.000722867	 0.249362	  1.8	-0.00205866	 0.137933	0.977
19231	23	794.480	i16231Gh	0.24	1	-0.00173697	 0.132794	-6.32820e-06	 0.249497	  1.7	-0.000865322	 0.133666	0.994
19232	23	795.480		0.25	1	-0.00608150	 0.138259	-0.00245056	 0.249149	  1.9	-0.00181547	 0.142525	0.972
19233	23	796.480		0.25	1	-0.00348334	 0.137735	-0.000872775	 0.249180	  1.9	-0.00130528	 0.139913	0.985
19234	23	796.706	i07797Gh	0.25	1	-0.00197023	 0.136798	-1.32176e-05	 0.249239	  1.8	-0.000978508	 0.137789	0.993
