Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
7866	43	29.336	i06862Gh	0.02	1	 0.792104	 0.730562	 0.999997	 2.54936	  0.4	-0.103947	-0.165489	0.996
7867	43	29.431	i06845Gh	0.02	1	 0.800000	 0.727273	 1.00000	 2.54909	  0.4	-0.100000	-0.172727	1.000
7868	43	30.431		0.02	1	 0.758893	 0.745480	 1.00017	 2.54997	  0.4	-0.120638	-0.134052	0.971
7869	43	31.431		0.02	1	 0.718662	 0.766494	 1.00018	 2.54961	  0.4	-0.140759	-0.0929270	0.964
7870	43	32.431		0.02	1	 0.684200	 0.787593	 1.00009	 2.54810	  0.5	-0.157944	-0.0545509	0.979
7871	43	33.072	i06842Gh	0.02	1	 0.666667	 0.800000	 1.00000	 2.54667	  0.5	-0.166667	-0.0333333	1.000
7872	43	33.072	i62768Gt	0.02	1	 0.666667	 0.800000	 1.00000	 2.54667	  0.5	-0.166667	-0.0333333	1.000
7873	43	33.956	i06834Gh	0.02	1	 0.726399	 0.762345	 0.999993	 2.54978	  0.4	-0.136797	-0.100851	0.983
7874	43	34.820	i06833Gh	0.02	1	 0.800000	 0.727273	 1.00000	 2.54909	  0.4	-0.100000	-0.172727	1.000
7875	43	35.820		0.12	1	 0.800000	 0.600150	 1.34880	 2.48912	  2.8	-0.274400	-0.474249	0.971
7876	43	36.820		0.32	1	 0.800168	 0.471604	 1.70127	 2.37624	  7.2	-0.450551	-0.779116	0.964
7877	43	37.820		0.57	1	 0.800166	 0.386302	 1.93627	 2.24325	 12.4	-0.568051	-0.981914	0.979
7878	43	38.467	i19277Gh	0.72	1	 0.800000	 0.363636	 2.00000	 2.16727	 15.3	-0.600000	-1.03636	1.000
7879	43	38.467	i06808Gh	0.72	1	 0.800000	 0.363636	 2.00000	 2.16727	 15.3	-0.600000	-1.03636	1.000
7880	43	39.467		0.72	1	 0.800067	 0.363318	 2.00025	 2.16727	 15.3	-0.600092	-1.03684	0.983
7881	43	40.236	i19278Gh	0.72	1	 0.800000	 0.363636	 2.00000	 2.16727	 15.3	-0.600000	-1.03636	1.000
7882	43	40.240	i06812Gh	0.72	1	 0.800000	 0.363636	 2.00000	 2.16727	 15.3	-0.600000	-1.03636	1.000
7883	43	41.240		0.71	1	 0.755639	 0.368585	 2.00046	 2.17506	 15.0	-0.622412	-1.00947	0.974
7884	43	42.240		0.69	1	 0.692270	 0.389277	 2.00025	 2.18364	 14.7	-0.653991	-0.956983	0.976
7885	43	42.627	i61133Gt	0.68	1	 0.666667	 0.400000	 2.00000	 2.18667	 14.6	-0.666667	-0.933333	0.985
7886	43	43.627		0.68	1	 0.631510	 0.411433	 2.00045	 2.19132	 14.4	-0.684470	-0.904547	0.965
7887	43	44.627		0.67	1	 0.587945	 0.434102	 2.00024	 2.19554	 14.2	-0.706149	-0.859992	0.974
7888	43	45.011	i14084Gh	0.66	1	 0.571429	 0.444444	 2.00000	 2.19683	 14.2	-0.714286	-0.841270	0.985
7889	43	46.011		0.67	1	 0.615154	 0.419106	 2.00045	 2.19306	 14.3	-0.692646	-0.888694	0.972
7890	43	47.011		0.68	1	 0.654806	 0.402812	 2.00025	 2.18842	 14.5	-0.672723	-0.924718	0.987
7891	43	47.395	i15905Gh	0.68	1	 0.666667	 0.400000	 2.00000	 2.18667	 14.6	-0.666667	-0.933333	1.000
7892	43	48.395		0.66	1	 0.666553	 0.377503	 1.98376	 2.19847	 14.1	-0.658604	-0.947654	0.963
7893	43	49.395		0.63	1	 0.666397	 0.358990	 1.95896	 2.21278	 13.6	-0.646283	-0.953690	0.932
7894	43	50.395		0.60	1	 0.666097	 0.345324	 1.92539	 2.22950	 12.9	-0.629648	-0.950420	0.906
7895	43	51.395		0.56	1	 0.665557	 0.337223	 1.88324	 2.24843	 12.2	-0.608841	-0.937176	0.887
7896	43	52.395		0.52	1	 0.664699	 0.335180	 1.83315	 2.26923	 11.4	-0.584224	-0.913743	0.873
7897	43	53.395		0.48	1	 0.663470	 0.339401	 1.77619	 2.29143	 10.5	-0.556361	-0.880429	0.865
7898	43	54.395		0.44	1	 0.661847	 0.349770	 1.71381	 2.31452	  9.6	-0.525983	-0.838060	0.862
7899	43	55.395		0.39	1	 0.659845	 0.365858	 1.64771	 2.33790	  8.7	-0.493930	-0.787917	0.865
7900	43	56.395		0.35	1	 0.657509	 0.386966	 1.57967	 2.36103	  7.8	-0.461078	-0.731621	0.874
7901	43	57.395		0.31	1	 0.654911	 0.412199	 1.51145	 2.38339	  6.9	-0.428268	-0.670981	0.889
7902	43	58.395		0.27	1	 0.652141	 0.440555	 1.44463	 2.40456	  6.1	-0.396245	-0.607832	0.909
7903	43	59.395		0.24	1	 0.649299	 0.471014	 1.38053	 2.42422	  5.3	-0.365618	-0.543903	0.935
7904	43	60.395		0.20	1	 0.646483	 0.502610	 1.32016	 2.44217	  4.6	-0.336839	-0.480712	0.967
7905	43	60.522	i06756Gh	0.20	1	 0.646132	 0.506660	 1.31280	 2.44432	  4.5	-0.333333	-0.472806	0.972
7906	44	0.000	i06346Gh	0.00	1	 0.800000	 0.800000	 0.800000	 2.56000	 -0.0	 0.00000	 0.00000	1.000
7907	44	0.000	i06334Gh	0.00	1	 0.800000	 0.800000	 0.800000	 2.56000	 -0.0	 0.00000	 0.00000	1.000
7908	44	1.000		0.01	1	 0.800014	 0.753503	 0.910719	 2.55645	  0.1	-0.0553523	-0.101864	0.983
7909	44	1.769	i53148Gb	0.02	1	 0.800000	 0.727273	 1.00000	 2.54909	  0.4	-0.100000	-0.172727	1.000
7910	44	2.769		0.02	1	 0.716467	 0.767851	 1.00004	 2.54955	  0.4	-0.141787	-0.0904036	0.983
7911	44	3.538	i00933Gh	0.02	1	 0.666667	 0.800000	 1.00000	 2.54667	  0.5	-0.166667	-0.0333333	1.000
7912	44	3.538	i15768Gh	0.02	1	 0.666667	 0.800000	 1.00000	 2.54667	  0.5	-0.166667	-0.0333333	1.000
7913	44	4.538		0.04	1	 0.594435	 0.857792	 1.00015	 2.53798	  0.9	-0.202857	 0.0605002	0.971
7914	44	5.538		0.06	1	 0.536175	 0.920669	 1.00010	 2.52452	  1.4	-0.231964	 0.152530	0.964
7915	44	6.538		0.09	1	 0.504860	 0.974835	 1.00002	 2.50912	  2.0	-0.247580	 0.222396	0.979
7916	44	7.165	i06268Gh	0.10	1	 0.500000	 1.00000	 1.00000	 2.50000	  2.3	-0.250000	 0.250000	1.000
7917	44	7.165	i06252Gh	0.10	1	 0.500000	 1.00000	 1.00000	 2.50000	  2.3	-0.250000	 0.250000	1.000
7918	44	8.165		0.07	1	 0.524089	 0.946039	 1.00002	 2.51677	  1.7	-0.237964	 0.183986	0.983
7919	44	8.931	i06287Gh	0.05	1	 0.571429	 0.888889	 1.00000	 2.53016	  1.2	-0.214286	 0.103175	1.000
7920	44	9.931		0.03	1	 0.612874	 0.842222	 1.00003	 2.54053	  0.8	-0.193579	 0.0357692	0.983
7921	44	10.699	i26449Gh	0.02	1	 0.666667	 0.800000	 1.00000	 2.54667	  0.5	-0.166667	-0.0333333	1.000
7922	44	10.699	i56620Gb	0.02	1	 0.666667	 0.800000	 1.00000	 2.54667	  0.5	-0.166667	-0.0333333	1.000
7923	44	11.699		0.02	1	 0.642822	 0.830478	 0.962055	 2.54684	  0.5	-0.159617	 0.0280394	0.967
7924	44	12.699		0.03	1	 0.619967	 0.866591	 0.920913	 2.54524	  0.6	-0.150473	 0.0961510	0.949
7925	44	13.699		0.03	1	 0.599843	 0.905963	 0.880203	 2.54171	  0.7	-0.140180	 0.165940	0.945
7926	44	14.699		0.04	1	 0.584200	 0.945368	 0.843561	 2.53642	  0.9	-0.129681	 0.231488	0.955
7927	44	15.699		0.05	1	 0.574312	 0.981536	 0.813686	 2.52985	  1.2	-0.119687	 0.287537	0.979
7928	44	16.279	i15749Gh	0.06	1	 0.571429	 1.00000	 0.800000	 2.52571	  1.3	-0.114286	 0.314286	1.000
7929	44	17.279		0.03	1	 0.608921	 0.943525	 0.799985	 2.54082	  0.7	-0.0955319	 0.239072	0.983
7930	44	18.045	i53281Gb	0.02	1	 0.666713	 0.888843	 0.800000	 2.55112	  0.3	-0.0666435	 0.155486	1.000
7931	44	19.045		0.02	1	 0.666653	 0.888917	 0.799986	 2.55112	  0.3	-0.0666669	 0.155597	0.983
7932	44	19.813	i50928Gb	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
7933	44	20.813		0.02	1	 0.666632	 0.888937	 0.799986	 2.55111	  0.3	-0.0666769	 0.155627	0.983
7934	44	21.582	i24686Gh	0.02	1	 0.666667	 0.888889	 0.800000	 2.55111	  0.3	-0.0666667	 0.155556	1.000
7935	44	22.582		0.04	1	 0.595639	 0.959086	 0.799981	 2.53726	  0.9	-0.102171	 0.261277	0.983
7936	44	23.352	i59876Gb	0.06	1	 0.571429	 1.00000	 0.800000	 2.52571	  1.3	-0.114286	 0.314286	1.000
7937	44	23.352	i28726Gh	0.06	1	 0.571429	 1.00000	 0.800000	 2.52571	  1.3	-0.114286	 0.314286	1.000
7938	44	24.352		0.03	1	 0.598152	 0.952350	 0.799940	 2.53949	  0.8	-0.100894	 0.253304	0.971
7939	44	25.352		0.01	1	 0.658507	 0.891764	 0.799997	 2.55164	  0.3	-0.0707450	 0.162512	0.964
7940	44	26.352		0.00	1	 0.743316	 0.831398	 0.800039	 2.55878	  0.0	-0.0283614	 0.0597206	0.979
7941	44	26.983	i47582Gh	0.00	1	 0.800000	 0.800000	 0.800000	 2.56000	 -0.0	 0.00000	 0.00000	1.000
7942	44	26.983	i44231Gh	0.00	1	 0.800000	 0.800000	 0.800000	 2.56000	 -0.0	 0.00000	 0.00000	1.000
7943	44	26.983	i62860Gt	0.00	1	 0.800000	 0.800000	 0.800000	 2.56000	 -0.0	 0.00000	 0.00000	1.000
7944	44	27.983		0.00	1	 0.799887	 0.800113	 0.799887	 2.56000	  0.0	-5.55112e-17	 0.000226614	0.982
7945	44	28.757	i20553Gh	0.00	1	 0.799799	 0.800201	 0.799799	 2.56000	  0.0	 5.55112e-17	 0.000401958	1.000
7946	44	29.757		0.01	1	 0.910340	 0.753672	 0.799932	 2.55647	  0.1	 0.0552039	-0.101464	0.983
7947	44	30.530	i62975Gt	0.02	1	 1.00000	 0.727273	 0.800000	 2.54909	  0.4	 0.100000	-0.172727	1.000
7948	44	30.530	i40112Gh	0.02	1	 1.00000	 0.727273	 0.800000	 2.54909	  0.4	 0.100000	-0.172727	1.000
7949	44	31.530		0.03	1	 1.00006	 0.686838	 0.914504	 2.54234	  0.7	 0.0427765	-0.270442	0.983
7950	44	32.301	i52033Gb	0.05	1	 1.00000	 0.666667	 1.00000	 2.53333	  1.0	 0.00000	-0.333333	1.000
7951	44	33.301		0.02	1	 1.00011	 0.720426	 0.856855	 2.54787	  0.5	 0.0716249	-0.208054	0.971
7952	44	34.301		0.02	1	 1.00002	 0.785899	 0.588018	 2.54633	  0.5	 0.206003	-0.00812192	0.964
7953	44	35.301		0.07	1	 0.999961	 0.840869	 0.224185	 2.51742	  1.7	 0.387888	 0.228796	0.979
7954	44	35.947	i54550Gb	0.13	1	 1.00000	 0.857143	 0.00000	 2.48571	  2.9	 0.500000	 0.357143	1.000
7955	44	35.947	i00809Gh	0.13	1	 1.00000	 0.857143	 0.00000	 2.48571	  2.9	 0.500000	 0.357143	1.000
7956	44	36.947		0.19	1	 1.00002	 0.911717	-0.0968563	 2.45305	  4.2	 0.548436	 0.460137	0.983
7957	44	37.720	i54667Gb	0.20	1	 1.00000	 0.923077	 0.00000	 2.44615	  4.4	 0.500000	 0.423077	1.000
7958	44	38.720		0.20	1	 0.999337	 0.923818	-0.00104696	 2.44592	  4.5	 0.500192	 0.424673	0.982
7959	44	39.514	i47091Gh	0.20	1	 0.998789	 0.924166	-0.00161497	 2.44574	  4.5	 0.500202	 0.425579	0.999
7960	44	40.514		0.19	1	 0.999168	 0.920253	-0.0739261	 2.44832	  4.4	 0.536547	 0.457632	0.970
7961	44	41.514		0.18	1	 0.999543	 0.905511	-0.103320	 2.45716	  4.0	 0.551431	 0.457399	0.963
7962	44	42.514		0.15	1	 0.999867	 0.879262	-0.0655299	 2.47268	  3.4	 0.532698	 0.412093	0.978
7963	44	43.189	i06081Gh	0.13	1	 1.00000	 0.857143	 0.00000	 2.48571	  2.9	 0.500000	 0.357143	1.000
7964	44	43.189	i55493Gb	0.13	1	 1.00000	 0.857143	 0.00000	 2.48571	  2.9	 0.500000	 0.357143	1.000
7965	44	44.189		0.11	1	 1.00003	 0.841212	-0.173945	 2.49535	  2.5	 0.586987	 0.428170	0.983
7966	44	44.962	i50335Gb	0.07	1	 1.00000	 0.800000	 0.00000	 2.52000	  1.6	 0.500000	 0.300000	1.000
7967	44	45.962		0.07	1	 1.00003	 0.800093	-0.000123854	 2.52000	  1.6	 0.500077	 0.300139	0.983
7968	44	46.736	i06069Gh	0.07	1	 1.00000	 0.800000	 0.00000	 2.52000	  1.6	 0.500000	 0.300000	1.000
7969	44	47.736		0.08	1	 1.08996	 0.781915	-0.000342533	 2.51304	  1.8	 0.545149	 0.237109	0.971
7970	44	48.736		0.10	1	 1.18912	 0.765305	-0.000333939	 2.50319	  2.2	 0.594726	 0.170913	0.964
7971	44	49.736		0.12	1	 1.28279	 0.753656	-0.000160071	 2.49134	  2.7	 0.641476	 0.112339	0.978
7972	44	50.393	i06047Gh	0.13	1	 1.33333	 0.750000	 0.00000	 2.48333	  3.0	 0.666667	 0.0833333	1.000
7973	45	0.000	i47965Gh	0.39	1	 0.667763	 0.439706	 1.59478	 2.34060	  8.6	-0.463506	-0.691563	0.990
7974	45	1.000		0.39	1	 0.665764	 0.441112	 1.59595	 2.34029	  8.6	-0.465093	-0.689745	0.975
7975	45	1.905	i60818Gt	0.39	1	 0.663802	 0.442918	 1.59656	 2.34003	  8.6	-0.466380	-0.687264	0.995
7976	45	1.905	i06583Gh	0.39	1	 0.663802	 0.442918	 1.59656	 2.34003	  8.6	-0.466380	-0.687264	0.995
7977	45	2.905		0.40	1	 0.705123	 0.423543	 1.59828	 2.33508	  8.8	-0.446581	-0.728161	0.968
7978	45	3.905		0.41	1	 0.745567	 0.408727	 1.59944	 2.32954	  9.0	-0.426934	-0.763774	0.961
7979	45	4.905		0.42	1	 0.780044	 0.400795	 1.59998	 2.32395	  9.2	-0.409969	-0.789218	0.975
7980	45	5.676	i15850Gh	0.43	1	 0.800000	 0.400000	 1.60000	 2.32000	  9.4	-0.400000	-0.800000	1.000
7981	45	6.676		0.39	1	 0.721969	 0.433762	 1.58644	 2.34202	  8.5	-0.432235	-0.720442	0.965
7982	45	7.676		0.35	1	 0.631455	 0.477408	 1.56303	 2.36141	  7.8	-0.465788	-0.619835	0.941
7983	45	8.676		0.32	1	 0.529572	 0.529567	 1.53105	 2.37621	  7.2	-0.500740	-0.500746	0.927
7984	45	9.676		0.31	1	 0.418794	 0.587773	 1.49255	 2.38459	  6.9	-0.536878	-0.367899	0.923
7985	45	10.676		0.31	1	 0.302857	 0.648734	 1.45002	 2.38524	  6.8	-0.573581	-0.227703	0.930
7986	45	11.676		0.32	1	 0.186355	 0.708831	 1.40599	 2.37757	  7.1	-0.609816	-0.0873408	0.947
7987	45	12.676		0.35	1	 0.0740979	 0.764687	 1.36262	 2.36191	  7.7	-0.644259	 0.0463302	0.974
7988	45	13.380	i51201Gb	0.38	1	 0.00000	 0.800000	 1.33333	 2.34667	  8.3	-0.666667	 0.133333	1.000
7989	45	14.380		0.28	1	-0.000181976	 0.969063	 1.06043	 2.39859	  6.3	-0.530304	 0.438940	0.983
7990	45	15.151	i51975Gb	0.31	1	 0.00000	 1.09091	 0.800000	 2.38545	  6.8	-0.400000	 0.690909	1.000
7991	45	16.151		0.29	1	-0.000168267	 0.928896	 1.13361	 2.39290	  6.5	-0.566888	 0.362177	0.983
7992	45	16.923	i52061Gb	0.38	1	 0.00000	 0.800000	 1.33333	 2.34667	  8.3	-0.666667	 0.133333	1.000
7993	45	16.923	i15823Gh	0.38	1	 0.00000	 0.800000	 1.33333	 2.34667	  8.3	-0.666667	 0.133333	1.000
7994	45	17.923		0.38	1	-0.000123048	 0.800041	 1.33342	 2.34667	  8.3	-0.666769	 0.133395	0.983
7995	45	18.692	i06447Gh	0.38	1	 0.00000	 0.800000	 1.33333	 2.34667	  8.3	-0.666667	 0.133333	1.000
7996	45	19.692		0.38	1	-0.000420215	 0.800140	 1.33361	 2.34667	  8.3	-0.667017	 0.133543	0.971
7997	45	20.692		0.38	1	-0.000520459	 0.800173	 1.33368	 2.34667	  8.3	-0.667100	 0.133594	0.964
7998	45	21.692		0.38	1	-0.000300471	 0.800100	 1.33353	 2.34667	  8.3	-0.666917	 0.133484	0.979
7999	45	22.318	i06398Gh	0.38	1	 0.00000	 0.800000	 1.33333	 2.34667	  8.3	-0.666667	 0.133333	1.000
8000	45	23.318		0.38	1	-0.000122728	 0.800041	 1.33342	 2.34667	  8.3	-0.666769	 0.133395	0.983
8001	45	24.085	i06448Gh	0.38	1	 0.00000	 0.800000	 1.33333	 2.34667	  8.3	-0.666667	 0.133333	1.000
8002	45	24.085	i06465Gh	0.38	1	 0.00000	 0.800000	 1.33333	 2.34667	  8.3	-0.666667	 0.133333	1.000
8003	45	25.085		0.43	1	-0.0791384	 0.876839	 1.32975	 2.31764	  9.5	-0.704446	 0.251531	0.967
8004	45	26.085		0.48	1	-0.119279	 0.949395	 1.32524	 2.29059	 10.5	-0.722258	 0.346416	0.948
8005	45	27.085		0.52	1	-0.111858	 1.00483	 1.32020	 2.27042	 11.3	-0.716031	 0.400661	0.943
8006	45	28.085		0.54	1	-0.0636849	 1.03650	 1.31509	 2.25958	 11.7	-0.689389	 0.410794	0.953
8007	45	28.694	i50857Gb	0.55	1	-0.0212751	 1.04451	 1.31206	 2.25737	 11.8	-0.666667	 0.399121	0.965
8008	46	0.000	i29625Gh	0.98	1	 0.0876474	 2.31748	 0.493137	 2.04465	 20.1	-0.202745	 2.02708	0.868
8009	46	1.000		1.04	1	 0.0699251	 2.35608	 0.436644	 2.01349	 21.3	-0.183359	 2.10280	0.843
8010	46	2.000		1.11	1	 0.0535744	 2.38738	 0.379700	 1.98273	 22.5	-0.163063	 2.17074	0.822
8011	46	3.000		1.18	1	 0.0387953	 2.41044	 0.323278	 1.95284	 23.7	-0.142241	 2.22941	0.805
8012	46	4.000		1.24	1	 0.0257440	 2.42459	 0.268391	 1.92430	 24.8	-0.121324	 2.27752	0.790
8013	46	5.000		1.30	1	 0.0145232	 2.42938	 0.216045	 1.89752	 25.9	-0.100761	 2.31410	0.779
8014	46	6.000		1.36	1	 0.00517531	 2.42471	 0.167174	 1.87290	 26.8	-0.0809994	 2.33853	0.771
8015	46	7.000		1.41	1	-0.00231917	 2.41074	 0.122598	 1.85074	 27.7	-0.0624586	 2.35060	0.767
8016	46	8.000		1.45	1	-0.00803774	 2.38796	 0.0829727	 1.83126	 28.5	-0.0455052	 2.35049	0.765
8017	46	9.000		1.49	1	-0.0121081	 2.35710	 0.0487673	 1.81457	 29.1	-0.0304377	 2.33877	0.767
8018	46	10.000		1.53	1	-0.0146965	 2.31908	 0.0202511	 1.80069	 29.7	-0.0174738	 2.31630	0.772
8019	46	11.000		1.55	1	-0.0159950	 2.27497	-0.00250105	 1.78956	 30.1	-0.00674697	 2.28421	0.780
8020	46	12.000		1.58	1	-0.0162074	 2.22588	-0.0195903	 1.78104	 30.4	 0.00169144	 2.24377	0.792
8021	46	13.000		1.59	1	-0.0155377	 2.17294	-0.0312661	 1.77493	 30.7	 0.00786422	 2.19634	0.807
8022	46	14.000		1.60	1	-0.0141792	 2.11723	-0.0378930	 1.77098	 30.8	 0.0118569	 2.14326	0.825
8023	46	15.000		1.61	1	-0.0123077	 2.05974	-0.0399164	 1.76894	 30.9	 0.0138044	 2.08585	0.846
8024	46	16.000		1.61	1	-0.0100760	 2.00136	-0.0378302	 1.76853	 30.9	 0.0138771	 2.02532	0.871
8025	46	17.000		1.60	1	-0.00761210	 1.94285	-0.0321486	 1.76949	 30.9	 0.0122683	 1.96273	0.899
8026	46	18.000		1.60	1	-0.00501836	 1.88483	-0.0233835	 1.77157	 30.8	 0.00918259	 1.89903	0.930
8027	46	19.000		1.59	1	-0.00237296	 1.82781	-0.0120270	 1.77453	 30.7	 0.00482700	 1.83501	0.966
8028	46	19.898	i26974Gh	1.58	1	 0.00000	 1.77778	 0.00000	 1.77778	 30.6	 0.00000	 1.77778	1.000
8029	46	20.898		1.47	1	-0.000258068	 1.71983	-0.0817511	 1.82457	 28.7	 0.0407465	 1.76083	0.983
8030	46	21.672	i18529Gh	1.25	1	 0.00000	 1.60000	 0.00000	 1.92000	 25.0	 0.00000	 1.60000	1.000
8031	46	22.546	i03237Gh	1.18	1	-5.61843e-06	 1.56326	-0.0919442	 1.94939	 23.9	 0.0459693	 1.60924	0.983
8032	46	23.421	i18528Gh	0.99	1	 0.00000	 1.45455	 0.00000	 2.03636	 20.5	 0.00000	 1.45455	1.000
8033	46	23.421	i23847Gh	0.99	1	 0.00000	 1.45455	 0.00000	 2.03636	 20.5	 0.00000	 1.45455	1.000
8034	46	23.421	i35941Gh	0.99	1	 0.00000	 1.45455	 0.00000	 2.03636	 20.5	 0.00000	 1.45455	1.000
8035	46	24.421		1.11	1	-0.0603592	 1.52245	-0.000756296	 1.98336	 22.5	-0.0298015	 1.55300	0.971
8036	46	25.421		1.19	1	-0.0745169	 1.57169	-0.00101629	 1.94435	 24.0	-0.0367503	 1.60945	0.964
8037	46	26.421		1.24	1	-0.0420932	 1.59674	-0.000627002	 1.92363	 24.9	-0.0207331	 1.61810	0.978
8038	46	27.078	i58406Gb	1.25	1	 0.00000	 1.60000	 0.00000	 1.92000	 25.0	 0.00000	 1.60000	1.000
8039	46	28.078		1.19	1	-5.86614e-05	 1.56724	-0.121399	 1.94794	 23.9	 0.0606701	 1.62797	0.977
8040	46	29.078		1.00	1	 0.000631148	 1.46200	-0.0125626	 2.03257	 20.6	 0.00659686	 1.46797	0.989
8041	46	29.126	i54993Gb	0.99	1	 0.000680484	 1.45577	-0.00135429	 2.03755	 20.4	 0.00101739	 1.45611	0.991
8042	46	30.126		1.12	1	-0.0283743	 1.53001	-0.118177	 1.97967	 22.7	 0.0449016	 1.60329	0.958
8043	46	31.126		1.23	1	-0.0495292	 1.59186	-0.181382	 1.93072	 24.6	 0.0659265	 1.70732	0.935
8044	46	32.126		1.30	1	-0.0619753	 1.63434	-0.185606	 1.89606	 25.9	 0.0618154	 1.75813	0.923
8045	46	33.126		1.35	1	-0.0662015	 1.65528	-0.139110	 1.87737	 26.7	 0.0364541	 1.75794	0.922
8046	46	33.692	i28336Gh	1.36	1	-0.0654944	 1.65840	-0.0963888	 1.87328	 26.8	 0.0154472	 1.73934	0.926
8047	46	34.692		1.34	1	-0.0496335	 1.69669	-0.119497	 1.87858	 26.6	 0.0349317	 1.78126	0.902
8048	46	35.692		1.33	1	-0.0203412	 1.73047	-0.140825	 1.88672	 26.3	 0.0602419	 1.81105	0.885
8049	46	36.692		1.30	1	 0.0211894	 1.75916	-0.159053	 1.89715	 25.9	 0.0901212	 1.82809	0.873
8050	46	37.692		1.27	1	 0.0731522	 1.78222	-0.172512	 1.90943	 25.4	 0.122832	 1.83190	0.867
8051	46	38.692		1.24	1	 0.133418	 1.79906	-0.179332	 1.92331	 24.9	 0.156375	 1.82202	0.867
8052	46	39.692		1.21	1	 0.199805	 1.80894	-0.177657	 1.93882	 24.3	 0.188731	 1.79786	0.874
8053	46	40.692		1.17	1	 0.270271	 1.81094	-0.165910	 1.95618	 23.6	 0.218091	 1.75876	0.885
8054	46	41.692		1.13	1	 0.342979	 1.80412	-0.143080	 1.97578	 22.8	 0.243030	 1.70417	0.903
8055	46	42.692		1.08	1	 0.416284	 1.78767	-0.108972	 1.99794	 22.0	 0.262628	 1.63401	0.927
8056	46	43.692		1.02	1	 0.488683	 1.76118	-0.0643602	 2.02283	 21.0	 0.276522	 1.54902	0.957
8057	46	44.692		0.96	1	 0.558767	 1.72490	-0.0109830	 2.05031	 19.9	 0.284875	 1.45101	0.993
8058	46	44.864	i40543Gh	0.95	1	 0.570492	 1.71773	-0.00109271	 2.05526	 19.7	 0.285792	 1.43303	0.999
8059	46	45.745	i31313Gh	0.88	1	 0.570934	 1.65967	-0.0796822	 2.09001	 18.4	 0.325308	 1.41405	0.982
8060	46	46.626	i34754Gh	0.69	1	 0.571429	 1.50000	 0.00000	 2.18571	 14.6	 0.285714	 1.21429	1.000
8061	46	46.626	i20554Gh	0.69	1	 0.571429	 1.50000	 0.00000	 2.18571	 14.6	 0.285714	 1.21429	1.000
8062	46	47.626		0.57	1	 0.638918	 1.42512	-0.00160194	 2.24581	 12.3	 0.320260	 1.10647	0.967
8063	46	48.626		0.46	1	 0.756794	 1.31537	-0.00227017	 2.30008	 10.2	 0.379532	 0.938106	0.948
8064	46	49.626		0.40	1	 0.916305	 1.18276	-0.00216241	 2.33633	  8.7	 0.459234	 0.725690	0.944
8065	46	50.626		0.38	1	 1.09109	 1.05054	-0.00158646	 2.34629	  8.3	 0.546339	 0.505785	0.953
8066	46	51.626		0.41	1	 1.24992	 0.941368	-0.000842438	 2.33070	  9.0	 0.625384	 0.316827	0.977
8067	46	52.264	i51601Gb	0.44	1	 1.33304	 0.889381	-0.000353795	 2.31103	  9.7	 0.666696	 0.223038	1.000
8068	46	53.264		0.41	1	 1.22999	 0.940032	-0.000369843	 2.33205	  8.9	 0.615181	 0.325221	0.982
8069	46	54.045	i13994Gh	0.39	1	 1.14277	 1.00023	-0.000126074	 2.34280	  8.5	 0.571447	 0.428905	1.000
8070	46	55.045		0.41	1	 0.880002	 1.20725	-0.000278876	 2.32830	  9.1	 0.440140	 0.767393	0.983
8071	46	55.819	i55925Gb	0.53	1	 0.666667	 1.33333	 0.00000	 2.26667	 11.5	 0.333333	 1.00000	1.000
8072	46	56.819		0.69	1	 0.666547	 1.46767	-0.0680557	 2.18628	 14.6	 0.367301	 1.16843	0.983
8073	46	57.590	i00463Gh	0.72	1	 0.666667	 1.50000	 0.00000	 2.16667	 15.4	 0.333333	 1.16667	1.000
8074	46	57.590	i01044Gh	0.72	1	 0.666667	 1.50000	 0.00000	 2.16667	 15.4	 0.333333	 1.16667	1.000
8075	46	58.590		0.78	1	 0.606527	 1.56615	-0.0573884	 2.13972	 16.4	 0.331958	 1.29158	0.971
8076	46	59.590		0.79	1	 0.571419	 1.58630	-0.0772904	 2.13487	 16.6	 0.324355	 1.33923	0.964
8077	46	60.590		0.74	1	 0.563946	 1.55131	-0.0472781	 2.15696	 15.7	 0.305612	 1.29297	0.978
8078	46	61.250	i20500Gh	0.69	1	 0.570444	 1.50313	-0.00137876	 2.18403	 14.7	 0.285911	 1.21860	0.999
8079	46	62.250		0.75	1	 0.527639	 1.56879	-0.00301838	 2.15466	 15.8	 0.265329	 1.30648	0.965
8080	46	63.250		0.81	1	 0.490636	 1.63415	-0.00425946	 2.12391	 17.0	 0.247448	 1.39096	0.943
8081	46	64.250		0.87	1	 0.461856	 1.69613	-0.00495846	 2.09303	 18.2	 0.233407	 1.46768	0.932
8082	46	65.250		0.94	1	 0.443247	 1.75156	-0.00497682	 2.06344	 19.4	 0.224112	 1.53242	0.932
8083	46	66.250		0.99	1	 0.435933	 1.79765	-0.00420337	 2.03651	 20.4	 0.220068	 1.58178	0.944
8084	46	67.250		1.04	1	 0.440010	 1.83244	-0.00257269	 2.01336	 21.4	 0.221291	 1.61372	0.967
