Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
3901	9	254.982		0.17	1	 1.75766	 1.41297	 1.39570	 0.980290	  2.0	 0.180983	-0.163708	0.663
3902	9	255.982		0.17	1	 1.75937	 1.41678	 1.39017	 0.980258	  2.0	 0.184598	-0.157990	0.643
3903	9	256.982		0.17	1	 1.76079	 1.42176	 1.38348	 0.980212	  2.0	 0.188653	-0.150378	0.624
3904	9	257.982		0.17	1	 1.76189	 1.42819	 1.37538	 0.980150	  2.0	 0.193256	-0.140437	0.606
3905	9	258.982		0.17	1	 1.76260	 1.43644	 1.36551	 0.980065	  2.0	 0.198549	-0.127614	0.590
3906	9	259.982		0.18	1	 1.76287	 1.44695	 1.35345	 0.979953	  2.0	 0.204708	-0.111210	0.575
3907	9	260.982		0.18	1	 1.76258	 1.46029	 1.33867	 0.979803	  2.0	 0.211954	-0.0903407	0.561
3908	9	261.982		0.18	1	 1.76163	 1.47718	 1.32051	 0.979605	  2.0	 0.220564	-0.0638951	0.549
3909	9	262.982		0.18	1	 1.75989	 1.49851	 1.29814	 0.979343	  2.1	 0.230873	-0.0305028	0.537
3910	9	263.982		0.18	1	 1.75717	 1.52538	 1.27062	 0.979000	  2.1	 0.243275	 0.0114765	0.527
3911	9	264.982		0.19	1	 1.75330	 1.55899	 1.23690	 0.978553	  2.1	 0.258202	 0.0638919	0.519
3912	9	265.982		0.19	1	 1.74808	 1.60061	 1.19596	 0.977976	  2.2	 0.276061	 0.128591	0.511
3913	9	266.982		0.20	1	 1.74136	 1.65119	 1.14717	 0.977244	  2.3	 0.297098	 0.206929	0.505
3914	9	267.982		0.21	1	 1.73314	 1.71082	 1.09081	 0.976340	  2.4	 0.321162	 0.298846	0.500
3915	9	268.982		0.22	1	 1.72367	 1.77777	 1.02897	 0.975272	  2.5	 0.347346	 0.401453	0.496
3916	9	269.982		0.23	1	 1.71364	 1.84752	 0.966368	 0.974089	  2.6	 0.373637	 0.507515	0.493
3917	9	270.982		0.24	1	 1.70424	 1.91235	 0.910519	 0.972898	  2.7	 0.396863	 0.604967	0.492
3918	9	271.982		0.25	1	 1.69693	 1.96271	 0.870249	 0.971847	  2.8	 0.413339	 0.679124	0.491
3919	9	272.982		0.25	1	 1.69291	 1.99057	 0.852451	 0.971086	  2.9	 0.420232	 0.717883	0.492
3920	9	273.982		0.26	1	 1.69266	 1.99288	 0.858952	 0.970703	  2.9	 0.416853	 0.717075	0.494
3921	9	274.982		0.26	1	 1.69570	 1.97265	 0.885969	 0.970692	  2.9	 0.404865	 0.681821	0.497
3922	9	275.982		0.26	1	 1.70098	 1.93676	 0.926431	 0.970974	  2.9	 0.387275	 0.623051	0.501
3923	9	276.982		0.25	1	 1.70736	 1.89270	 0.973091	 0.971443	  2.9	 0.367133	 0.552478	0.506
3924	9	277.982		0.25	1	 1.71392	 1.84648	 1.02044	 0.972003	  2.8	 0.346740	 0.479301	0.513
3925	9	278.982		0.24	1	 1.72008	 1.80192	 1.06513	 0.972587	  2.7	 0.327479	 0.409319	0.521
3926	9	279.982		0.24	1	 1.72555	 1.76104	 1.10555	 0.973152	  2.7	 0.310002	 0.345494	0.530
3927	9	280.982		0.23	1	 1.73020	 1.72460	 1.14121	 0.973677	  2.6	 0.294493	 0.288895	0.540
3928	9	281.982		0.23	1	 1.73404	 1.69267	 1.17227	 0.974154	  2.6	 0.280883	 0.239513	0.552
3929	9	282.982		0.22	1	 1.73710	 1.66493	 1.19913	 0.974580	  2.5	 0.268984	 0.196811	0.564
3930	9	283.982		0.22	1	 1.73947	 1.64095	 1.22233	 0.974958	  2.5	 0.258571	 0.160045	0.578
3931	9	284.982		0.22	1	 1.74122	 1.62024	 1.24237	 0.975293	  2.5	 0.249425	 0.128441	0.594
3932	9	285.982		0.21	1	 1.74243	 1.60235	 1.25974	 0.975589	  2.4	 0.241344	 0.101272	0.610
3933	9	286.982		0.21	1	 1.74315	 1.58689	 1.27484	 0.975852	  2.4	 0.234156	 0.0778925	0.629
3934	9	287.982		0.21	1	 1.74345	 1.57349	 1.28803	 0.976085	  2.4	 0.227712	 0.0577460	0.648
3935	9	288.982		0.21	1	 1.74338	 1.56185	 1.29960	 0.976292	  2.4	 0.221891	 0.0403598	0.669
3936	9	289.982		0.21	1	 1.74299	 1.55173	 1.30981	 0.976478	  2.4	 0.216589	 0.0253353	0.691
3937	9	290.982		0.21	1	 1.74230	 1.54291	 1.31885	 0.976643	  2.3	 0.211724	 0.0123378	0.715
3938	9	291.982		0.20	1	 1.74135	 1.53521	 1.32690	 0.976792	  2.3	 0.207226	 0.00108641	0.740
3939	9	292.982		0.20	1	 1.74016	 1.52847	 1.33409	 0.976926	  2.3	 0.203036	-0.00865518	0.767
3940	9	293.982		0.20	1	 1.73878	 1.52258	 1.34056	 0.977047	  2.3	 0.199108	-0.0170863	0.795
3941	9	294.982		0.20	1	 1.73720	 1.51742	 1.34640	 0.977157	  2.3	 0.195402	-0.0243756	0.826
3942	9	295.982		0.20	1	 1.73546	 1.51290	 1.35168	 0.977257	  2.3	 0.191886	-0.0306665	0.857
3943	9	296.982		0.20	1	 1.73356	 1.50895	 1.35650	 0.977348	  2.3	 0.188532	-0.0360815	0.891
3944	9	297.982		0.20	1	 1.73153	 1.50549	 1.36090	 0.977430	  2.3	 0.185317	-0.0407256	0.926
3945	9	298.982		0.20	1	 1.72938	 1.50247	 1.36494	 0.977506	  2.2	 0.182222	-0.0446895	0.963
3946	9	299.916	i35020Gh	0.20	1	 1.72727	 1.50000	 1.36842	 0.977572	  2.2	 0.179426	-0.0478469	1.000
3947	9	300.916		0.18	1	 1.72726	 1.46623	 1.38311	 0.979354	  2.1	 0.172074	-0.0889549	0.990
3948	9	301.219	i28475Gh	0.18	1	 1.72726	 1.45519	 1.38889	 0.979768	  2.0	 0.169182	-0.102883	0.999
3949	10	0.000	i05071Gh	0.11	1	 1.37773	 1.46729	 1.64304	 0.987702	  1.2	-0.132660	-0.0430914	0.994
3950	10	1.000		0.15	1	 1.37945	 1.42901	 1.68492	 0.982976	  1.7	-0.152736	-0.103168	0.961
3951	10	2.000		0.21	1	 1.38281	 1.38884	 1.73084	 0.976322	  2.4	-0.174015	-0.167984	0.940
3952	10	3.000		0.28	1	 1.38841	 1.34891	 1.77713	 0.967755	  3.2	-0.194358	-0.233862	0.929
3953	10	4.000		0.38	1	 1.39668	 1.31043	 1.82066	 0.957406	  4.3	-0.211994	-0.298243	0.930
3954	10	5.000		0.49	1	 1.40729	 1.27423	 1.85924	 0.945457	  5.5	-0.225974	-0.359038	0.942
3955	10	6.000		0.61	1	 1.41875	 1.24163	 1.89136	 0.932173	  6.8	-0.236306	-0.413429	0.965
3956	10	7.000		0.74	1	 1.42832	 1.21505	 1.91597	 0.918046	  8.2	-0.243826	-0.457099	0.999
3957	10	7.034	i34980Gh	0.75	1	 1.42857	 1.21429	 1.91667	 0.917560	  8.2	-0.244048	-0.458333	1.000
3958	10	8.034		0.76	1	 1.42022	 1.19844	 1.92246	 0.916226	  8.4	-0.251120	-0.472899	0.967
3959	10	9.034		0.76	1	 1.40941	 1.19200	 1.91991	 0.916703	  8.3	-0.255249	-0.472655	0.950
3960	10	10.034		0.73	1	 1.39576	 1.19711	 1.90879	 0.919018	  8.1	-0.256515	-0.455163	0.947
3961	10	11.034		0.70	1	 1.37980	 1.21373	 1.89025	 0.922854	  7.7	-0.255222	-0.421291	0.959
3962	10	12.034		0.65	1	 1.36294	 1.23945	 1.86649	 0.927641	  7.2	-0.251776	-0.375272	0.986
3963	10	12.395	i29992Gh	0.64	1	 1.35698	 1.25023	 1.85714	 0.929479	  7.1	-0.250081	-0.356836	1.000
3964	10	13.395		0.41	1	 1.35089	 1.33308	 1.80911	 0.953534	  4.6	-0.229110	-0.246923	0.970
3965	10	14.395		0.25	1	 1.34292	 1.43179	 1.74113	 0.972016	  2.8	-0.199103	-0.110234	0.960
3966	10	15.395		0.16	1	 1.33611	 1.53210	 1.66095	 0.982028	  1.8	-0.162418	 0.0335733	0.971
3967	10	16.345	i04706Gh	0.15	1	 1.33333	 1.61538	 1.58333	 0.983173	  1.7	-0.125000	 0.157051	1.000
3968	10	16.345	i05131Gh	0.15	1	 1.33333	 1.61538	 1.58333	 0.983173	  1.7	-0.125000	 0.157051	1.000
3969	10	16.345	i05124Gh	0.15	1	 1.33333	 1.61538	 1.58333	 0.983173	  1.7	-0.125000	 0.157051	1.000
3970	10	17.345		0.19	1	 1.31149	 1.64866	 1.57765	 0.978614	  2.1	-0.133077	 0.204086	0.968
3971	10	18.345		0.24	1	 1.28963	 1.68518	 1.57207	 0.973186	  2.7	-0.141222	 0.254325	0.953
3972	10	19.345		0.29	1	 1.26859	 1.72140	 1.56907	 0.967024	  3.3	-0.150237	 0.302564	0.954
3973	10	20.345		0.35	1	 1.24938	 1.75329	 1.57045	 0.960428	  4.0	-0.160536	 0.343378	0.972
3974	10	20.355	i38921Gh	0.35	1	 1.24920	 1.75358	 1.57049	 0.960361	  4.0	-0.160646	 0.343734	0.972
3975	10	21.355		0.40	1	 1.23243	 1.77052	 1.56760	 0.954635	  4.5	-0.167584	 0.370500	0.954
3976	10	22.355		0.45	1	 1.21865	 1.77836	 1.56818	 0.949349	  5.1	-0.174766	 0.384946	0.953
3977	10	23.355		0.49	1	 1.20794	 1.77727	 1.57347	 0.944681	  5.5	-0.182769	 0.386562	0.968
3978	10	24.355		0.53	1	 1.20007	 1.76933	 1.58322	 0.940646	  5.9	-0.191576	 0.377693	1.000
3979	10	24.365	i52148Gb	0.53	1	 1.20000	 1.76923	 1.58333	 0.940609	  5.9	-0.191667	 0.377564	1.000
3980	10	24.508	i18880Gh	0.52	1	 1.20220	 1.77163	 1.58333	 0.941450	  5.9	-0.190566	 0.378866	0.995
3981	10	25.508		0.42	1	 1.24252	 1.75578	 1.58333	 0.952360	  4.8	-0.170403	 0.342859	0.996
3982	10	25.632	i18932Gh	0.41	1	 1.25000	 1.75000	 1.58333	 0.954167	  4.6	-0.166667	 0.333333	1.000
3983	10	25.632	i51213Gb	0.41	1	 1.25000	 1.75000	 1.58333	 0.954167	  4.6	-0.166667	 0.333333	1.000
3984	10	25.632	i18878Gh	0.41	1	 1.25000	 1.75000	 1.58333	 0.954167	  4.6	-0.166667	 0.333333	1.000
3985	10	26.632		0.43	1	 1.24997	 1.76827	 1.55083	 0.951473	  4.9	-0.150430	 0.367873	0.991
3986	10	26.903	i05302Gh	0.44	1	 1.25000	 1.76923	 1.54545	 0.950874	  4.9	-0.147727	 0.371503	1.000
3987	10	27.903		0.55	1	 1.20467	 1.78951	 1.54545	 0.938800	  6.1	-0.170387	 0.414454	0.992
3988	10	28.031	i05147Gh	0.56	1	 1.20202	 1.78814	 1.54545	 0.937899	  6.2	-0.171718	 0.414406	0.995
3989	10	28.170	i25495Gh	0.56	1	 1.20000	 1.78571	 1.54545	 0.937110	  6.3	-0.172727	 0.412987	1.000
3990	10	29.170		0.49	1	 1.19997	 1.71437	 1.64151	 0.945196	  5.5	-0.220768	 0.293627	0.991
3991	10	29.441	i26354Gh	0.48	1	 1.20000	 1.69231	 1.66667	 0.945897	  5.4	-0.233333	 0.258974	1.000
3992	10	30.441		0.49	1	 1.19983	 1.71222	 1.64068	 0.945273	  5.5	-0.220423	 0.291958	0.975
3993	10	31.441		0.50	1	 1.19987	 1.72791	 1.61351	 0.944129	  5.6	-0.206820	 0.321222	0.982
3994	10	32.029	i51957Gb	0.51	1	 1.20000	 1.73333	 1.60000	 0.943333	  5.7	-0.200000	 0.333333	1.000
3995	10	33.029		0.42	1	 1.23460	 1.72441	 1.59999	 0.952825	  4.7	-0.182697	 0.307114	0.991
3996	10	33.301	i51705Gb	0.39	1	 1.25000	 1.71429	 1.60000	 0.956429	  4.4	-0.175000	 0.289286	1.000
3997	10	33.301	i58842Gb	0.39	1	 1.25000	 1.71429	 1.60000	 0.956429	  4.4	-0.175000	 0.289286	1.000
3998	10	34.301		0.19	1	 1.31115	 1.62666	 1.60000	 0.978427	  2.2	-0.144424	 0.171085	0.991
3999	10	34.572	i36740Gh	0.15	1	 1.33333	 1.60000	 1.60000	 0.983333	  1.7	-0.133333	 0.133333	1.000
4000	10	34.572	i15488Gh	0.15	1	 1.33333	 1.60000	 1.60000	 0.983333	  1.7	-0.133333	 0.133333	1.000
4001	10	35.572		0.21	1	 1.29677	 1.63656	 1.60001	 0.976412	  2.4	-0.151620	 0.188179	0.975
4002	10	36.572		0.27	1	 1.27267	 1.66067	 1.59999	 0.969790	  3.0	-0.163663	 0.224337	0.982
4003	10	37.162	i15482Gh	0.29	1	 1.26667	 1.66667	 1.60000	 0.966667	  3.3	-0.166667	 0.233333	1.000
4004	10	38.162		0.29	1	 1.26654	 1.64941	 1.62774	 0.967266	  3.3	-0.180599	 0.202267	0.975
4005	10	39.162		0.29	1	 1.26658	 1.62774	 1.65438	 0.967228	  3.3	-0.193901	 0.167258	0.982
4006	10	39.749	i24937Gh	0.29	1	 1.26667	 1.61538	 1.66667	 0.966923	  3.3	-0.200000	 0.148718	1.000
4007	10	39.749	i00245Gh	0.29	1	 1.26667	 1.61538	 1.66667	 0.966923	  3.3	-0.200000	 0.148718	1.000
4008	10	40.749		0.30	1	 1.26665	 1.58926	 1.68848	 0.965837	  3.4	-0.210918	 0.111690	0.991
4009	10	41.020	i18898Gh	0.31	1	 1.26667	 1.58333	 1.69231	 0.965481	  3.5	-0.212821	 0.103846	1.000
4010	10	41.020	i45511Gh	0.31	1	 1.26667	 1.58333	 1.69231	 0.965481	  3.5	-0.212821	 0.103846	1.000
4011	10	42.020		0.30	1	 1.26820	 1.59905	 1.69252	 0.966071	  3.4	-0.212162	 0.118690	0.963
4012	10	43.020		0.29	1	 1.27030	 1.61575	 1.69261	 0.966747	  3.3	-0.211159	 0.134299	0.930
4013	10	44.020		0.29	1	 1.27311	 1.63329	 1.69259	 0.967525	  3.2	-0.209744	 0.150436	0.903
4014	10	45.020		0.28	1	 1.27682	 1.65133	 1.69248	 0.968424	  3.2	-0.207831	 0.166681	0.880
4015	10	46.020		0.27	1	 1.28168	 1.66931	 1.69230	 0.969465	  3.1	-0.205310	 0.182320	0.863
4016	10	47.020		0.26	1	 1.28800	 1.68623	 1.69209	 0.970672	  2.9	-0.202044	 0.196190	0.850
4017	10	48.020		0.25	1	 1.29615	 1.70045	 1.69189	 0.972066	  2.8	-0.197867	 0.206431	0.843
4018	10	49.020		0.23	1	 1.30659	 1.70933	 1.69176	 0.973661	  2.6	-0.192587	 0.210162	0.840
4019	10	50.020		0.22	1	 1.31974	 1.70884	 1.69177	 0.975448	  2.5	-0.186014	 0.203080	0.842
4020	10	51.020		0.20	1	 1.33596	 1.69311	 1.69199	 0.977374	  2.3	-0.178019	 0.179131	0.849
4021	10	52.020		0.18	1	 1.35514	 1.65448	 1.69247	 0.979304	  2.1	-0.168663	 0.130669	0.860
4022	10	53.020		0.17	1	 1.37638	 1.58467	 1.69317	 0.980987	  1.9	-0.158393	 0.0498971	0.877
4023	10	54.020		0.16	1	 1.39743	 1.47819	 1.69392	 0.982048	  1.8	-0.148245	-0.0674825	0.899
4024	10	55.020		0.16	1	 1.41470	 1.33773	 1.69437	 0.982075	  1.8	-0.139834	-0.216803	0.925
4025	10	56.020		0.17	1	 1.42433	 1.17820	 1.69407	 0.980817	  1.9	-0.134871	-0.381004	0.957
4026	10	57.020		0.19	1	 1.42407	 1.02351	 1.69266	 0.978376	  2.2	-0.134294	-0.534852	0.993
4027	10	57.186	i38762Gh	0.19	1	 1.42308	 1.00000	 1.69231	 0.977885	  2.2	-0.134615	-0.557692	1.000
4028	10	57.186	i05183Gh	0.19	1	 1.42308	 1.00000	 1.69231	 0.977885	  2.2	-0.134615	-0.557692	1.000
4029	10	58.186		0.23	1	 1.43470	 0.904326	 1.71216	 0.974167	  2.6	-0.138733	-0.669105	0.962
4030	10	59.186		0.25	1	 1.44621	 0.876957	 1.72862	 0.971602	  2.8	-0.141207	-0.710456	0.929
4031	10	60.186		0.26	1	 1.45472	 0.897563	 1.74015	 0.970311	  3.0	-0.142713	-0.699870	0.900
4032	10	61.186		0.26	1	 1.45952	 0.942585	 1.74733	 0.970010	  3.0	-0.143903	-0.660837	0.875
4033	10	62.186		0.26	1	 1.46097	 0.996480	 1.75132	 0.970361	  3.0	-0.145176	-0.609665	0.855
4034	10	63.186		0.25	1	 1.45966	 1.05156	 1.75311	 0.971116	  2.9	-0.146722	-0.554820	0.839
4035	10	64.186		0.25	1	 1.45610	 1.10490	 1.75330	 0.972121	  2.8	-0.148603	-0.499795	0.827
4036	10	65.186		0.24	1	 1.45064	 1.15584	 1.75223	 0.973280	  2.7	-0.150796	-0.445598	0.820
4037	10	66.186		0.22	1	 1.44360	 1.20452	 1.75002	 0.974528	  2.5	-0.153206	-0.392292	0.816
4038	10	67.186		0.21	1	 1.43535	 1.25115	 1.74666	 0.975815	  2.4	-0.155656	-0.339857	0.817
4039	10	68.186		0.20	1	 1.42635	 1.29561	 1.74213	 0.977095	  2.3	-0.157894	-0.288629	0.822
4040	10	69.186		0.19	1	 1.41718	 1.33737	 1.73641	 0.978324	  2.2	-0.159616	-0.239419	0.831
4041	10	69.495	i05447Gh	0.19	1	 1.41441	 1.34961	 1.73440	 0.978687	  2.1	-0.159995	-0.224796	0.835
4042	10	70.495		0.18	1	 1.41269	 1.36501	 1.72921	 0.979747	  2.0	-0.158260	-0.205939	0.819
4043	10	71.495		0.17	1	 1.40918	 1.38556	 1.72231	 0.980926	  1.9	-0.156564	-0.180181	0.808
4044	10	72.495		0.16	1	 1.40427	 1.40985	 1.71366	 0.982162	  1.8	-0.154694	-0.149116	0.801
4045	10	73.495		0.15	1	 1.39840	 1.43683	 1.70323	 0.983396	  1.7	-0.152417	-0.113982	0.797
4046	10	74.495		0.14	1	 1.39196	 1.46595	 1.69102	 0.984562	  1.5	-0.149533	-0.0755382	0.798
4047	10	75.495		0.13	1	 1.38525	 1.49696	 1.67708	 0.985586	  1.4	-0.145916	-0.0342099	0.803
4048	10	76.495		0.12	1	 1.37851	 1.52970	 1.66158	 0.986382	  1.4	-0.141532	 0.00965569	0.812
4049	10	77.495		0.11	1	 1.37196	 1.56392	 1.64487	 0.986848	  1.3	-0.136456	 0.0555040	0.826
4050	10	78.495		0.11	1	 1.36580	 1.59902	 1.62756	 0.986882	  1.3	-0.130879	 0.102339	0.843
4051	10	79.495		0.12	1	 1.36027	 1.63398	 1.61047	 0.986396	  1.4	-0.125097	 0.148607	0.865
4052	10	80.495		0.13	1	 1.35561	 1.66737	 1.59457	 0.985337	  1.5	-0.119480	 0.192271	0.890
4053	10	81.495		0.14	1	 1.35205	 1.69755	 1.58087	 0.983713	  1.6	-0.114409	 0.231087	0.920
4054	10	82.031	i39079Gh	0.15	1	 1.35065	 1.71185	 1.57471	 0.982634	  1.7	-0.112031	 0.249173	0.938
4055	10	83.031		0.17	1	 1.34819	 1.72957	 1.55600	 0.980967	  1.9	-0.103905	 0.277468	0.929
4056	10	84.031		0.19	1	 1.34566	 1.74538	 1.53675	 0.978688	  2.1	-0.0955436	 0.304174	0.930
4057	10	85.031		0.21	1	 1.34308	 1.75888	 1.51780	 0.975786	  2.4	-0.0873584	 0.328437	0.939
4058	10	86.031		0.24	1	 1.34059	 1.76995	 1.49976	 0.972285	  2.8	-0.0795871	 0.349775	0.958
4059	10	86.618	i33216Gh	0.26	1	 1.33928	 1.77527	 1.48976	 0.969975	  3.0	-0.0752418	 0.360751	0.973
4060	10	87.618		0.25	1	 1.33384	 1.75657	 1.50998	 0.971689	  2.8	-0.0880732	 0.334665	0.956
4061	10	88.618		0.26	1	 1.32443	 1.75658	 1.53065	 0.970151	  3.0	-0.103109	 0.329043	0.955
4062	10	89.618		0.30	1	 1.31555	 1.77689	 1.54270	 0.965754	  3.4	-0.113573	 0.347765	0.972
4063	10	90.490	i38753Gh	0.35	1	 1.31579	 1.80000	 1.54545	 0.960813	  3.9	-0.114833	 0.369378	1.000
4064	10	91.490		0.29	1	 1.32024	 1.75820	 1.58562	 0.967456	  3.3	-0.132688	 0.305271	0.970
4065	10	92.490		0.24	1	 1.32865	 1.69521	 1.63518	 0.972567	  2.7	-0.153263	 0.213294	0.961
4066	10	93.490		0.22	1	 1.33948	 1.62128	 1.68641	 0.974749	  2.5	-0.173462	 0.108332	0.972
4067	10	94.421	i22839Gh	0.23	1	 1.35000	 1.55556	 1.72727	 0.973851	  2.6	-0.188636	 0.0169192	1.000
4068	10	95.421		0.26	1	 1.32598	 1.58688	 1.72738	 0.970458	  3.0	-0.200702	 0.0601941	0.968
4069	10	96.421		0.29	1	 1.30153	 1.61119	 1.72740	 0.966662	  3.3	-0.212934	 0.0967298	0.950
4070	10	97.421		0.33	1	 1.27973	 1.62496	 1.72738	 0.962915	  3.7	-0.223824	 0.121408	0.947
4071	10	98.421		0.36	1	 1.26300	 1.62721	 1.72735	 0.959652	  4.0	-0.232174	 0.132037	0.960
4072	10	99.421		0.38	1	 1.25231	 1.61964	 1.72730	 0.957137	  4.3	-0.237498	 0.129835	0.987
4073	10	99.760	i25478Gh	0.39	1	 1.25000	 1.61538	 1.72727	 0.956469	  4.4	-0.238636	 0.126748	1.000
4074	10	99.760	i34202Gh	0.39	1	 1.25000	 1.61538	 1.72727	 0.956469	  4.4	-0.238636	 0.126748	1.000
4075	10	100.760		0.37	1	 1.24987	 1.64339	 1.69432	 0.957974	  4.2	-0.222228	 0.171295	0.975
4076	10	101.760		0.37	1	 1.24989	 1.67552	 1.65633	 0.958280	  4.2	-0.203221	 0.222402	0.982
4077	10	102.346	i58168Gb	0.37	1	 1.25000	 1.69231	 1.63636	 0.957867	  4.2	-0.193182	 0.249126	1.000
4078	10	103.346		0.39	1	 1.24996	 1.60652	 1.72905	 0.956138	  4.4	-0.239544	 0.117018	0.991
4079	10	103.618	i51270Gb	0.41	1	 1.24998	 1.58341	 1.74997	 0.954163	  4.6	-0.249996	 0.0834342	1.000
4080	10	104.618		0.35	1	 1.26237	 1.62103	 1.71020	 0.960486	  4.0	-0.223912	 0.134749	0.975
4081	10	105.618		0.30	1	 1.28059	 1.65319	 1.66403	 0.965853	  3.4	-0.191722	 0.180879	0.982
4082	10	106.204	i05152Gh	0.28	1	 1.29412	 1.66667	 1.63636	 0.968538	  3.1	-0.171123	 0.201426	1.000
4083	10	106.204	i58074Gb	0.28	1	 1.29412	 1.66667	 1.63636	 0.968538	  3.1	-0.171123	 0.201426	1.000
4084	10	106.204	i60723Gt	0.28	1	 1.29412	 1.66667	 1.63636	 0.968538	  3.1	-0.171123	 0.201426	1.000
4085	10	107.204		0.13	1	 1.35471	 1.56690	 1.63637	 0.985090	  1.5	-0.140828	 0.0713578	0.991
4086	10	107.475	i05133Gh	0.10	1	 1.37500	 1.53846	 1.63636	 0.988156	  1.2	-0.130682	 0.0327797	1.000
4087	10	108.475		0.09	1	 1.37498	 1.56425	 1.60911	 0.989295	  1.1	-0.117069	 0.0722098	0.991
4088	10	108.747	i05123Gh	0.09	1	 1.37498	 1.57144	 1.60000	 0.989462	  1.1	-0.112508	 0.0839513	1.000
4089	10	109.747		0.24	1	 1.30691	 1.66963	 1.60000	 0.972905	  2.7	-0.146545	 0.216179	0.991
4090	10	110.018	i57421Gb	0.29	1	 1.29412	 1.69231	 1.60000	 0.967466	  3.3	-0.152941	 0.245249	1.000
4091	10	111.018		0.28	1	 1.29410	 1.65287	 1.65117	 0.968670	  3.1	-0.178533	 0.180233	0.991
4092	10	111.290	i31123Gh	0.28	1	 1.29412	 1.64286	 1.66667	 0.968592	  3.1	-0.186275	 0.162465	1.000
4093	10	111.920	i14038Gh	0.33	1	 1.26674	 1.66199	 1.66667	 0.962770	  3.7	-0.199965	 0.195284	0.987
4094	10	112.550	i18959Gh	0.37	1	 1.25000	 1.66667	 1.66667	 0.958333	  4.2	-0.208333	 0.208333	1.000
4095	10	113.550		0.33	1	 1.26060	 1.65059	 1.66762	 0.963165	  3.7	-0.203509	 0.186479	0.967
4096	10	114.550		0.28	1	 1.27386	 1.63302	 1.67006	 0.967932	  3.2	-0.198103	 0.161062	0.950
4097	10	115.550		0.24	1	 1.28944	 1.61529	 1.67263	 0.972528	  2.7	-0.191595	 0.134255	0.947
4098	10	116.550		0.20	1	 1.30689	 1.59869	 1.67314	 0.976881	  2.3	-0.183128	 0.108672	0.959
4099	10	117.550		0.17	1	 1.32573	 1.58406	 1.66950	 0.980954	  1.9	-0.171884	 0.0864452	0.986
4100	10	117.939	i57854Gb	0.15	1	 1.33333	 1.57895	 1.66667	 0.982456	  1.8	-0.166667	 0.0789474	1.000
4101	10	118.939		0.18	1	 1.31102	 1.59282	 1.66673	 0.979672	  2.0	-0.177851	 0.103940	0.970
4102	10	119.939		0.20	1	 1.29405	 1.60181	 1.66673	 0.977234	  2.3	-0.186338	 0.121417	0.960
4103	10	120.939		0.22	1	 1.28541	 1.60412	 1.66671	 0.975530	  2.4	-0.190648	 0.128063	0.971
4104	10	121.914	i49479Gh	0.22	1	 1.28571	 1.60000	 1.66667	 0.974762	  2.5	-0.190476	 0.123810	1.000
4105	10	122.914		0.19	1	 1.29177	 1.58451	 1.66670	 0.978814	  2.1	-0.187468	 0.105276	0.975
4106	10	123.914		0.14	1	 1.31389	 1.56124	 1.66671	 0.983575	  1.6	-0.176407	 0.0709393	0.982
4107	10	124.514	i05510Gh	0.12	1	 1.33333	 1.54545	 1.66667	 0.986364	  1.4	-0.166667	 0.0454545	1.000
4108	10	125.514		0.18	1	 1.31890	 1.52880	 1.75544	 0.979568	  2.0	-0.218271	-0.00836486	0.975
4109	10	126.514		0.26	1	 1.31043	 1.51024	 1.82655	 0.971062	  2.9	-0.258064	-0.0582482	0.982
4110	10	127.114	i05494Gh	0.30	1	 1.30769	 1.50000	 1.85714	 0.965659	  3.4	-0.274725	-0.0824176	1.000
4111	10	128.114		0.26	1	 1.29447	 1.53823	 1.80017	 0.971009	  2.9	-0.252848	-0.00908821	0.975
4112	10	129.114		0.23	1	 1.28668	 1.57828	 1.72013	 0.974205	  2.6	-0.216725	 0.0748793	0.982
4113	10	129.714	i05493Gh	0.22	1	 1.28573	 1.59998	 1.66671	 0.974765	  2.5	-0.190489	 0.123760	1.000
4114	10	130.714		0.18	1	 1.29905	 1.57967	 1.66668	 0.979529	  2.0	-0.183818	 0.0968032	0.991
4115	10	130.990	i44717Gh	0.17	1	 1.30769	 1.57143	 1.66667	 0.981136	  1.9	-0.179487	 0.0842491	1.000
4116	10	131.622	i45450Gh	0.16	1	 1.30768	 1.58501	 1.61654	 0.982075	  1.8	-0.154429	 0.122905	0.987
4117	10	132.253	i45985Gh	0.16	1	 1.30769	 1.60000	 1.57143	 0.982088	  1.8	-0.131868	 0.160440	1.000
4118	10	133.253		0.17	1	 1.28315	 1.60368	 1.57142	 0.980388	  2.0	-0.144133	 0.176395	0.975
4119	10	134.253		0.18	1	 1.27178	 1.59827	 1.57142	 0.979952	  2.0	-0.149820	 0.176668	0.981
4120	10	134.855	i05512Gh	0.17	1	 1.27284	 1.59083	 1.57143	 0.980385	  2.0	-0.149292	 0.168694	1.000
4121	10	135.855		0.21	1	 1.25678	 1.57896	 1.64800	 0.976479	  2.4	-0.195606	 0.126566	0.975
4122	10	136.855		0.25	1	 1.25016	 1.56155	 1.71636	 0.971160	  2.9	-0.233099	 0.0782974	0.981
4123	10	137.457	i15512Gh	0.29	1	 1.25000	 1.55000	 1.75000	 0.967500	  3.2	-0.250000	 0.0500000	1.000
4124	10	138.457		0.28	1	 1.23531	 1.59161	 1.68993	 0.968080	  3.2	-0.227310	 0.128990	0.975
