Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
21349	26	186.755		0.04	1	 0.488066	 0.367414	 0.476134	 0.630699	  0.3	 0.00596559	-0.114686	0.943
21350	26	187.755		0.05	1	 0.486882	 0.354499	 0.496226	 0.630433	  0.3	-0.00467192	-0.137055	0.934
21351	26	188.755		0.06	1	 0.485685	 0.338151	 0.518285	 0.629910	  0.4	-0.0163001	-0.163834	0.936
21352	26	189.755		0.08	1	 0.484374	 0.320687	 0.538500	 0.629118	  0.5	-0.0270630	-0.190750	0.950
21353	26	190.755		0.11	1	 0.482780	 0.306144	 0.552018	 0.628136	  0.7	-0.0346190	-0.211255	0.976
21354	26	191.432	i10694Gh	0.12	1	 0.481481	 0.300000	 0.555556	 0.627448	  0.8	-0.0370370	-0.218519	1.000
21355	26	191.497	i17164Gh	0.15	1	 0.481482	 0.281317	 0.573258	 0.626250	  1.0	-0.0458882	-0.246053	0.998
21356	26	192.122	i10732Gh	0.59	1	 0.481481	 0.111111	 0.700000	 0.609183	  3.7	-0.109259	-0.479630	1.000
21357	26	192.122	i10733Gh	0.59	1	 0.481481	 0.111111	 0.700000	 0.609183	  3.7	-0.109259	-0.479630	1.000
21358	26	192.122	i10710Gh	0.59	1	 0.481481	 0.111111	 0.700000	 0.609183	  3.7	-0.109259	-0.479630	1.000
21359	26	192.122	i19753Gh	0.59	1	 0.481481	 0.111111	 0.700000	 0.609183	  3.7	-0.109259	-0.479630	1.000
21360	26	192.122	i10723Gh	0.59	1	 0.481481	 0.111111	 0.700000	 0.609183	  3.7	-0.109259	-0.479630	1.000
21361	26	193.122		0.81	1	 0.486724	 0.0399471	 0.778414	 0.600850	  5.0	-0.145845	-0.592622	0.974
21362	26	194.122		0.91	1	 0.489764	 0.0412664	 0.804523	 0.597239	  5.6	-0.157379	-0.605877	0.977
21363	26	194.949	i10735Gh	0.87	1	 0.490566	 0.0909091	 0.777778	 0.598766	  5.3	-0.143606	-0.543263	1.000
21364	26	195.949		0.76	1	 0.496180	 0.102345	 0.779267	 0.602638	  4.7	-0.141543	-0.535379	0.962
21365	26	196.949		0.66	1	 0.500452	 0.119594	 0.774861	 0.606746	  4.1	-0.137205	-0.518062	0.927
21366	26	197.949		0.55	1	 0.503220	 0.142356	 0.763901	 0.610944	  3.4	-0.130341	-0.491205	0.895
21367	26	198.949		0.44	1	 0.504440	 0.169979	 0.746057	 0.615074	  2.7	-0.120809	-0.455270	0.867
21368	26	199.949		0.34	1	 0.504181	 0.201537	 0.721370	 0.618977	  2.1	-0.108595	-0.411239	0.842
21369	26	200.949		0.25	1	 0.502614	 0.235946	 0.690247	 0.622512	  1.6	-0.0938164	-0.360484	0.820
21370	26	201.949		0.17	1	 0.499983	 0.272088	 0.653417	 0.625569	  1.1	-0.0767168	-0.304612	0.801
21371	26	202.949		0.11	1	 0.496565	 0.308909	 0.611861	 0.628067	  0.7	-0.0576477	-0.245304	0.786
21372	26	203.949		0.06	1	 0.492641	 0.345492	 0.566741	 0.629964	  0.4	-0.0370499	-0.184199	0.774
21373	26	204.949		0.03	1	 0.488470	 0.381088	 0.519335	 0.631251	  0.2	-0.0154325	-0.122814	0.764
21374	26	205.949		0.01	1	 0.484274	 0.415107	 0.470977	 0.631943	  0.1	 0.00664884	-0.0625183	0.758
21375	26	206.949		0.01	1	 0.480239	 0.447095	 0.423010	 0.632085	  0.0	 0.0286142	-0.00452984	0.755
21376	26	207.949		0.02	1	 0.476510	 0.476696	 0.376744	 0.631736	  0.1	 0.0498829	 0.0500694	0.755
21377	26	208.949		0.04	1	 0.473205	 0.503623	 0.333403	 0.630973	  0.2	 0.0699006	 0.100319	0.758
21378	26	209.949		0.06	1	 0.470419	 0.527628	 0.294086	 0.629884	  0.4	 0.0881663	 0.145375	0.764
21379	26	210.949		0.10	1	 0.468231	 0.548494	 0.259711	 0.628561	  0.6	 0.104260	 0.184523	0.773
21380	26	211.949		0.13	1	 0.466704	 0.566038	 0.230967	 0.627101	  0.8	 0.117869	 0.217202	0.785
21381	26	212.949		0.17	1	 0.465884	 0.580122	 0.208282	 0.625598	  1.1	 0.128801	 0.243039	0.800
21382	26	213.949		0.21	1	 0.465792	 0.590680	 0.191794	 0.624138	  1.3	 0.136999	 0.261888	0.818
21383	26	214.949		0.24	1	 0.466423	 0.597740	 0.181351	 0.622794	  1.5	 0.142536	 0.273853	0.840
21384	26	215.949		0.27	1	 0.467738	 0.601433	 0.176538	 0.621622	  1.7	 0.145600	 0.279295	0.865
21385	26	216.949		0.30	1	 0.469665	 0.602008	 0.176719	 0.620660	  1.9	 0.146473	 0.278815	0.893
21386	26	217.949		0.32	1	 0.472101	 0.599810	 0.181111	 0.619927	  2.0	 0.145495	 0.273204	0.924
21387	26	218.949		0.33	1	 0.474924	 0.595264	 0.188849	 0.619424	  2.1	 0.143037	 0.263377	0.959
21388	26	219.949		0.34	1	 0.477999	 0.588838	 0.199066	 0.619137	  2.1	 0.139466	 0.250306	0.997
21389	26	220.032	i10827Gh	0.34	1	 0.478261	 0.588235	 0.200000	 0.619122	  2.1	 0.139130	 0.249105	1.000
21390	26	220.032	i10825Gh	0.34	1	 0.478261	 0.588235	 0.200000	 0.619122	  2.1	 0.139130	 0.249105	1.000
21391	26	221.032		0.35	1	 0.471863	 0.599349	 0.199805	 0.618570	  2.2	 0.136029	 0.263515	0.971
21392	26	222.032		0.36	1	 0.467234	 0.604634	 0.199755	 0.618119	  2.3	 0.133740	 0.271140	0.965
21393	26	223.032		0.37	1	 0.465167	 0.603296	 0.199866	 0.617846	  2.3	 0.132650	 0.270780	0.981
21394	26	223.610	i48742Gh	0.37	1	 0.465116	 0.600000	 0.200000	 0.617776	  2.3	 0.132558	 0.267442	1.000
21395	26	224.610		0.38	1	 0.459690	 0.609488	 0.195938	 0.617466	  2.4	 0.131876	 0.281674	0.961
21396	26	225.610		0.39	1	 0.453752	 0.619271	 0.191929	 0.617142	  2.4	 0.130911	 0.296431	0.924
21397	26	226.610		0.40	1	 0.447297	 0.629320	 0.187998	 0.616807	  2.5	 0.129650	 0.311672	0.889
21398	26	227.610		0.40	1	 0.440323	 0.639593	 0.184171	 0.616461	  2.5	 0.128076	 0.327347	0.856
21399	26	228.610		0.41	1	 0.432836	 0.650043	 0.180479	 0.616107	  2.6	 0.126178	 0.343385	0.825
21400	26	229.610		0.42	1	 0.424853	 0.660610	 0.176958	 0.615748	  2.6	 0.123947	 0.359704	0.796
21401	26	230.610		0.43	1	 0.416399	 0.671224	 0.173648	 0.615386	  2.7	 0.121376	 0.376201	0.768
21402	26	231.610		0.44	1	 0.407511	 0.681805	 0.170592	 0.615025	  2.7	 0.118460	 0.392754	0.743
21403	26	232.610		0.45	1	 0.398240	 0.692264	 0.167839	 0.614670	  2.8	 0.115200	 0.409224	0.719
21404	26	233.610		0.46	1	 0.388647	 0.702498	 0.165445	 0.614326	  2.9	 0.111601	 0.425452	0.696
21405	26	234.610		0.47	1	 0.378806	 0.712399	 0.163467	 0.613998	  2.9	 0.107670	 0.441262	0.676
21406	26	235.610		0.48	1	 0.368806	 0.721850	 0.161969	 0.613693	  3.0	 0.103418	 0.456463	0.656
21407	26	236.610		0.48	1	 0.358743	 0.730730	 0.161017	 0.613417	  3.0	 0.0988631	 0.470850	0.639
21408	26	237.610		0.49	1	 0.348726	 0.738913	 0.160681	 0.613177	  3.0	 0.0940229	 0.484209	0.623
21409	26	238.610		0.49	1	 0.338870	 0.746276	 0.161031	 0.612980	  3.1	 0.0889196	 0.496325	0.608
21410	26	239.610		0.50	1	 0.329295	 0.752700	 0.162140	 0.612833	  3.1	 0.0835774	 0.506982	0.595
21411	26	240.610		0.50	1	 0.320120	 0.758071	 0.164076	 0.612742	  3.1	 0.0780218	 0.515973	0.584
21412	26	241.610		0.50	1	 0.311463	 0.762289	 0.166906	 0.612714	  3.1	 0.0722787	 0.523104	0.574
21413	26	242.610		0.50	1	 0.303437	 0.765267	 0.170689	 0.612752	  3.1	 0.0663740	 0.528204	0.565
21414	26	243.610		0.50	1	 0.296142	 0.766936	 0.175476	 0.612862	  3.1	 0.0603330	 0.531127	0.558
21415	26	244.610		0.49	1	 0.289665	 0.767247	 0.181306	 0.613046	  3.1	 0.0541796	 0.531761	0.552
21416	26	245.610		0.49	1	 0.284078	 0.766174	 0.188205	 0.613305	  3.0	 0.0479365	 0.530032	0.547
21417	26	246.610		0.48	1	 0.279434	 0.763713	 0.196184	 0.613639	  3.0	 0.0416252	 0.525904	0.544
21418	26	247.610		0.47	1	 0.275764	 0.759885	 0.205232	 0.614045	  2.9	 0.0352661	 0.519388	0.543
21419	26	248.610		0.45	1	 0.273079	 0.754736	 0.215321	 0.614519	  2.8	 0.0288791	 0.510536	0.542
21420	26	249.610		0.44	1	 0.271370	 0.748333	 0.226402	 0.615057	  2.7	 0.0224842	 0.499447	0.543
21421	26	250.610		0.43	1	 0.270608	 0.740762	 0.238403	 0.615651	  2.6	 0.0161022	 0.486257	0.546
21422	26	251.610		0.41	1	 0.270745	 0.732132	 0.251235	 0.616294	  2.5	 0.00975493	 0.471142	0.550
21423	26	252.610		0.39	1	 0.271720	 0.722563	 0.264788	 0.616975	  2.4	 0.00346608	 0.454309	0.555
21424	26	253.610		0.37	1	 0.273457	 0.712188	 0.278935	 0.617687	  2.3	-0.00273896	 0.435992	0.561
21425	26	254.610		0.35	1	 0.275872	 0.701149	 0.293538	 0.618417	  2.2	-0.00883300	 0.416445	0.569
21426	26	255.610		0.34	1	 0.278874	 0.689592	 0.308449	 0.619157	  2.1	-0.0147875	 0.395931	0.579
21427	26	256.610		0.32	1	 0.282370	 0.677662	 0.323517	 0.619896	  2.0	-0.0205731	 0.374719	0.590
21428	26	257.610		0.30	1	 0.286267	 0.665502	 0.338588	 0.620626	  1.9	-0.0261605	 0.353074	0.602
21429	26	258.610		0.28	1	 0.290473	 0.653247	 0.353516	 0.621337	  1.7	-0.0315212	 0.331252	0.616
21430	26	259.610		0.26	1	 0.294904	 0.641023	 0.368161	 0.622022	  1.6	-0.0366285	 0.309491	0.631
21431	26	260.610		0.25	1	 0.299480	 0.628945	 0.382397	 0.622675	  1.5	-0.0414586	 0.288007	0.648
21432	26	261.610		0.23	1	 0.304130	 0.617113	 0.396112	 0.623290	  1.4	-0.0459910	 0.266992	0.667
21433	26	262.610		0.22	1	 0.308793	 0.605612	 0.409211	 0.623865	  1.3	-0.0502092	 0.246610	0.687
21434	26	263.610		0.20	1	 0.313416	 0.594515	 0.421618	 0.624396	  1.3	-0.0541014	 0.226998	0.708
21435	26	264.610		0.19	1	 0.317955	 0.583876	 0.433275	 0.624881	  1.2	-0.0576601	 0.208261	0.732
21436	26	265.610		0.18	1	 0.322377	 0.573738	 0.444142	 0.625321	  1.1	-0.0608825	 0.190479	0.756
21437	26	266.610		0.17	1	 0.326654	 0.564130	 0.454194	 0.625715	  1.1	-0.0637702	 0.173706	0.783
21438	26	267.610		0.16	1	 0.330767	 0.555068	 0.463424	 0.626066	  1.0	-0.0663285	 0.157973	0.812
21439	26	268.610		0.15	1	 0.334703	 0.546559	 0.471835	 0.626374	  1.0	-0.0685663	 0.143290	0.842
21440	26	269.610		0.14	1	 0.338455	 0.538602	 0.479446	 0.626641	  0.9	-0.0704955	 0.129652	0.874
21441	26	270.610		0.14	1	 0.342020	 0.531186	 0.486280	 0.626871	  0.9	-0.0721302	 0.117036	0.908
21442	26	271.610		0.13	1	 0.345399	 0.524296	 0.492371	 0.627066	  0.8	-0.0734863	 0.105411	0.944
21443	26	272.610		0.13	1	 0.348595	 0.517912	 0.497757	 0.627229	  0.8	-0.0745810	 0.0947360	0.982
21444	26	273.068	i19755Gh	0.13	1	 0.350000	 0.515152	 0.500000	 0.627293	  0.8	-0.0750000	 0.0901515	1.000
21445	26	273.068	i10742Gh	0.13	1	 0.350000	 0.515152	 0.500000	 0.627293	  0.8	-0.0750000	 0.0901515	1.000
21446	26	273.068	i14223Gh	0.13	1	 0.350000	 0.515152	 0.500000	 0.627293	  0.8	-0.0750000	 0.0901515	1.000
21447	26	273.068	i10745Gh	0.13	1	 0.350000	 0.515152	 0.500000	 0.627293	  0.8	-0.0750000	 0.0901515	1.000
21448	26	273.068	i10741Gh	0.13	1	 0.350000	 0.515152	 0.500000	 0.627293	  0.8	-0.0750000	 0.0901515	1.000
21449	26	273.760	i10764Gh	0.20	1	 0.315789	 0.529409	 0.500005	 0.624327	  1.3	-0.0921075	 0.121512	1.000
21450	26	274.760		0.29	1	 0.286033	 0.552494	 0.482037	 0.620935	  1.8	-0.0980019	 0.168459	0.989
21451	26	275.158	i10754Gh	0.32	1	 0.277778	 0.558824	 0.476190	 0.619610	  2.0	-0.0992063	 0.181839	1.000
21452	26	275.158	i10757Gh	0.32	1	 0.277778	 0.558824	 0.476190	 0.619610	  2.0	-0.0992063	 0.181839	1.000
21453	26	275.850	i17170Gh	0.30	1	 0.277778	 0.515152	 0.545455	 0.620659	  1.9	-0.133838	 0.103535	1.000
21454	26	276.850		0.31	1	 0.272191	 0.518199	 0.545467	 0.620333	  1.9	-0.136638	 0.109370	0.989
21455	26	277.248	i10734Gh	0.30	1	 0.277778	 0.515142	 0.545470	 0.620658	  1.9	-0.133846	 0.103518	1.000
21456	26	278.248		0.36	1	 0.254008	 0.553261	 0.501370	 0.618066	  2.3	-0.123681	 0.175572	0.979
21457	26	279.248		0.48	1	 0.236710	 0.585208	 0.459034	 0.613598	  3.0	-0.111162	 0.237336	0.996
21458	26	279.367	i17176Gh	0.49	1	 0.235294	 0.588235	 0.454545	 0.612995	  3.1	-0.109626	 0.243316	1.000
21459	26	280.367		0.46	1	 0.234837	 0.583109	 0.464554	 0.614446	  2.8	-0.114859	 0.233414	0.971
21460	26	281.367		0.41	1	 0.237991	 0.572763	 0.477685	 0.616130	  2.6	-0.119847	 0.214925	0.964
21461	26	282.367		0.37	1	 0.244588	 0.558297	 0.491893	 0.617866	  2.3	-0.123653	 0.190057	0.980
21462	26	282.972	i10767Gh	0.34	1	 0.250000	 0.548387	 0.500000	 0.618869	  2.1	-0.125000	 0.173387	1.000
21463	26	283.972		0.37	1	 0.231697	 0.544689	 0.511633	 0.617754	  2.3	-0.139968	 0.173023	0.965
21464	26	284.972		0.40	1	 0.214118	 0.539053	 0.524546	 0.616514	  2.5	-0.155214	 0.169722	0.941
21465	26	285.972		0.44	1	 0.197690	 0.531668	 0.538319	 0.615144	  2.7	-0.170315	 0.163663	0.927
21466	26	286.972		0.48	1	 0.182761	 0.522962	 0.552316	 0.613646	  3.0	-0.184778	 0.155424	0.924
21467	26	287.972		0.52	1	 0.169578	 0.513533	 0.565777	 0.612039	  3.2	-0.198100	 0.145855	0.932
21468	26	288.972		0.56	1	 0.158304	 0.504003	 0.577963	 0.610358	  3.5	-0.209830	 0.135870	0.949
21469	26	289.972		0.61	1	 0.149049	 0.494890	 0.588293	 0.608653	  3.8	-0.219622	 0.126219	0.978
21470	26	290.418	i17178Gh	0.63	1	 0.145593	 0.491056	 0.592201	 0.607900	  3.9	-0.223304	 0.122159	0.994
21471	26	291.418		0.58	1	 0.148520	 0.506551	 0.573835	 0.609657	  3.6	-0.212658	 0.145374	0.975
21472	26	292.418		0.55	1	 0.152376	 0.522937	 0.549848	 0.610971	  3.4	-0.198736	 0.171825	0.989
21473	26	292.742	i17177Gh	0.54	1	 0.153846	 0.527778	 0.541667	 0.611272	  3.3	-0.193910	 0.180021	1.000
21474	26	292.742	i10774Gh	0.54	1	 0.153846	 0.527778	 0.541667	 0.611272	  3.3	-0.193910	 0.180021	1.000
21475	26	293.742		0.52	1	 0.151617	 0.550300	 0.501350	 0.612041	  3.2	-0.174866	 0.223817	0.979
21476	26	294.742		0.51	1	 0.164063	 0.566268	 0.462616	 0.612379	  3.2	-0.149276	 0.252929	0.995
21477	26	294.863	i44976Gh	0.51	1	 0.166667	 0.567568	 0.458333	 0.612412	  3.2	-0.145833	 0.255068	1.000
21478	26	295.863		0.63	1	 0.137319	 0.581859	 0.466276	 0.607937	  3.9	-0.164478	 0.280062	0.979
21479	26	296.863		0.68	1	 0.140576	 0.583911	 0.476832	 0.605644	  4.2	-0.168128	 0.275206	0.995
21480	26	296.984	i65480Gm	0.69	1	 0.142857	 0.583326	 0.478270	 0.605527	  4.2	-0.167707	 0.272762	1.000
21481	26	297.676	i10789Gh	0.66	1	 0.142857	 0.571423	 0.500007	 0.606654	  4.1	-0.178575	 0.249991	1.000
21482	26	298.374	i56553Gb	0.74	1	 0.142861	 0.599455	 0.452974	 0.603672	  4.5	-0.155057	 0.301538	0.986
21483	26	299.061	i14985Gh	0.86	1	 0.142857	 0.621622	 0.409091	 0.599112	  5.3	-0.133117	 0.345648	1.000
21484	26	299.061	i57796Gb	0.86	1	 0.142857	 0.621622	 0.409091	 0.599112	  5.3	-0.133117	 0.345648	1.000
21485	26	299.753	i50930Gb	0.94	1	 0.142857	 0.631577	 0.380954	 0.596011	  5.8	-0.119048	 0.369672	1.000
21486	26	300.445	i54031Gb	0.81	1	 0.153846	 0.615383	 0.380954	 0.601034	  5.0	-0.113554	 0.347983	1.000
21487	26	301.138	i53558Gb	0.94	1	 0.142857	 0.631579	 0.380952	 0.596011	  5.8	-0.119048	 0.369674	1.000
21488	26	302.138		0.78	1	 0.159979	 0.622207	 0.391820	 0.601944	  4.8	-0.115920	 0.346307	0.979
21489	26	303.138		0.57	1	 0.207190	 0.598197	 0.407078	 0.609886	  3.6	-0.0999440	 0.291063	0.995
21490	26	303.259	i55449Gb	0.55	1	 0.214286	 0.594595	 0.409091	 0.610880	  3.4	-0.0974026	 0.282906	1.000
21491	26	303.259	i51788Gb	0.55	1	 0.214286	 0.594595	 0.409091	 0.610880	  3.4	-0.0974026	 0.282906	1.000
21492	26	304.259		0.60	1	 0.238673	 0.609444	 0.358900	 0.608935	  3.7	-0.0601132	 0.310658	0.979
21493	26	305.259		0.39	1	 0.319098	 0.584903	 0.348620	 0.616971	  2.4	-0.0147610	 0.251044	0.995
21494	26	305.381	i17193Gh	0.35	1	 0.333333	 0.578947	 0.350000	 0.618445	  2.2	-0.00833333	 0.237281	1.000
21495	26	305.381	i17196Gh	0.35	1	 0.333333	 0.578947	 0.350000	 0.618445	  2.2	-0.00833333	 0.237281	1.000
21496	26	306.381		0.26	1	 0.333274	 0.566446	 0.386522	 0.622206	  1.6	-0.0266238	 0.206548	0.979
21497	26	307.381		0.18	1	 0.333322	 0.545668	 0.429570	 0.625332	  1.1	-0.0481241	 0.164222	0.995
21498	26	307.509	i49543Gh	0.17	1	 0.333333	 0.542738	 0.434919	 0.625645	  1.1	-0.0507934	 0.158612	1.000
21499	26	308.509		0.22	1	 0.322204	 0.556939	 0.422148	 0.623840	  1.4	-0.0499719	 0.184763	0.974
21500	26	309.509		0.26	1	 0.315046	 0.567035	 0.412871	 0.622145	  1.6	-0.0489124	 0.203077	0.975
21501	26	310.375	i52481Gb	0.29	1	 0.312497	 0.571199	 0.409315	 0.620955	  1.8	-0.0484089	 0.210292	0.999
21502	26	310.375	i63167Gt	0.29	1	 0.312497	 0.571199	 0.409315	 0.620955	  1.8	-0.0484089	 0.210292	0.999
21503	26	311.375		0.19	1	 0.351348	 0.556218	 0.409324	 0.625049	  1.2	-0.0289883	 0.175882	0.978
21504	26	312.375		0.10	1	 0.404943	 0.532311	 0.409410	 0.628550	  0.6	-0.00223359	 0.125134	0.995
21505	26	312.501	i50838Gb	0.09	1	 0.411761	 0.529111	 0.409424	 0.628889	  0.6	 0.00116860	 0.118519	0.999
21506	26	313.501		0.12	1	 0.397085	 0.540739	 0.402238	 0.627782	  0.7	-0.00257637	 0.141077	0.965
21507	26	314.501		0.15	1	 0.381951	 0.553037	 0.394628	 0.626384	  0.9	-0.00633853	 0.164747	0.943
21508	26	315.501		0.19	1	 0.366750	 0.565621	 0.387126	 0.624676	  1.2	-0.0101881	 0.188683	0.932
21509	26	316.501		0.25	1	 0.351731	 0.578012	 0.380495	 0.622654	  1.5	-0.0143820	 0.211899	0.933
21510	26	317.501		0.30	1	 0.337095	 0.589570	 0.375720	 0.620346	  1.9	-0.0193123	 0.233163	0.946
21511	26	318.501		0.37	1	 0.323115	 0.599477	 0.373879	 0.617829	  2.3	-0.0253820	 0.250980	0.971
21512	26	319.316	i10885Gh	0.42	1	 0.312494	 0.605712	 0.375195	 0.615706	  2.6	-0.0313501	 0.261867	0.999
21513	26	320.316		0.45	1	 0.302148	 0.614898	 0.366759	 0.614521	  2.8	-0.0323056	 0.280445	0.963
21514	26	321.316		0.49	1	 0.292188	 0.623398	 0.358929	 0.613332	  3.0	-0.0333702	 0.297840	0.934
21515	26	322.316		0.52	1	 0.282954	 0.630897	 0.352025	 0.612165	  3.2	-0.0345353	 0.313408	0.912
21516	26	323.316		0.54	1	 0.274824	 0.637094	 0.346335	 0.611050	  3.4	-0.0357556	 0.326514	0.897
21517	26	324.316		0.57	1	 0.268195	 0.641723	 0.342086	 0.610022	  3.5	-0.0369454	 0.336583	0.889
21518	26	325.316		0.59	1	 0.263450	 0.644575	 0.339418	 0.609112	  3.7	-0.0379841	 0.343140	0.888
21519	26	326.316		0.61	1	 0.260922	 0.645510	 0.338385	 0.608352	  3.8	-0.0387311	 0.345856	0.894
21520	26	327.316		0.63	1	 0.260846	 0.644476	 0.338944	 0.607771	  3.9	-0.0390490	 0.344582	0.908
21521	26	328.316		0.64	1	 0.263320	 0.641518	 0.340977	 0.607388	  4.0	-0.0388281	 0.339369	0.928
21522	26	329.316		0.64	1	 0.268286	 0.636773	 0.344300	 0.607215	  4.0	-0.0380070	 0.330480	0.955
21523	26	330.316		0.64	1	 0.275522	 0.630468	 0.348689	 0.607252	  4.0	-0.0365835	 0.318362	0.990
21524	26	330.581	i44313Gh	0.64	1	 0.277778	 0.628571	 0.350000	 0.607295	  4.0	-0.0361111	 0.314683	1.000
21525	26	331.581		0.47	1	 0.282726	 0.606884	 0.386278	 0.613948	  2.9	-0.0517764	 0.272383	0.968
21526	26	332.581		0.32	1	 0.291749	 0.577618	 0.430266	 0.619616	  2.0	-0.0692581	 0.216611	0.951
21527	26	333.581		0.22	1	 0.304005	 0.543250	 0.478163	 0.623566	  1.4	-0.0870793	 0.152166	0.950
21528	26	334.581		0.18	1	 0.318087	 0.507464	 0.524983	 0.625379	  1.1	-0.103448	 0.0859289	0.965
21529	26	335.581		0.18	1	 0.332504	 0.473947	 0.566171	 0.625089	  1.2	-0.116834	 0.0246095	0.995
21530	26	335.639	i10913Gh	0.19	1	 0.333324	 0.472135	 0.568318	 0.625015	  1.2	-0.117497	 0.0213141	0.997
21531	26	336.426	i43377Gh	0.16	1	 0.333333	 0.485714	 0.550000	 0.625930	  1.0	-0.108333	 0.0440476	1.000
21532	26	337.426		0.18	1	 0.333324	 0.539390	 0.449727	 0.625360	  1.1	-0.0582015	 0.147865	0.984
21533	26	337.967	i50288Gb	0.27	1	 0.333359	 0.565296	 0.391670	 0.621746	  1.7	-0.0291560	 0.202781	0.996
21534	26	338.967		0.33	1	 0.322978	 0.579403	 0.367264	 0.619338	  2.1	-0.0221432	 0.234282	0.967
21535	26	339.967		0.39	1	 0.315273	 0.590075	 0.346583	 0.616971	  2.4	-0.0156547	 0.259147	0.957
21536	26	340.967		0.44	1	 0.311559	 0.595677	 0.332153	 0.614958	  2.8	-0.0102969	 0.273821	0.966
21537	26	341.967		0.48	1	 0.312442	 0.595757	 0.324887	 0.613526	  3.0	-0.00622248	 0.277092	0.994
21538	26	341.976	i10945Gh	0.48	1	 0.312471	 0.595734	 0.324853	 0.613516	  3.0	-0.00619107	 0.277072	0.994
21539	26	342.976		0.26	1	 0.312400	 0.559185	 0.411655	 0.622241	  1.6	-0.0496272	 0.197158	0.975
21540	26	343.976		0.17	1	 0.312467	 0.514746	 0.498278	 0.625748	  1.1	-0.0929058	 0.109373	0.988
21541	26	344.315	i53131Gb	0.17	1	 0.312500	 0.500000	 0.523810	 0.625693	  1.1	-0.105655	 0.0818452	1.000
21542	26	345.315		0.18	1	 0.306621	 0.509323	 0.514107	 0.625270	  1.1	-0.103743	 0.0989594	0.968
21543	26	346.315		0.19	1	 0.301562	 0.520048	 0.503934	 0.624728	  1.2	-0.101186	 0.117300	0.950
21544	26	347.315		0.21	1	 0.297544	 0.531322	 0.494517	 0.624071	  1.3	-0.0984865	 0.135291	0.948
21545	26	348.315		0.23	1	 0.294783	 0.542073	 0.486945	 0.623331	  1.4	-0.0960809	 0.151209	0.960
21546	26	349.315		0.25	1	 0.293429	 0.551337	 0.481832	 0.622562	  1.6	-0.0942014	 0.163707	0.988
21547	26	349.557	i41052Gh	0.25	1	 0.293319	 0.553278	 0.480979	 0.622378	  1.6	-0.0938298	 0.166129	0.997
21548	26	350.557		0.25	1	 0.294140	 0.558166	 0.469619	 0.622377	  1.6	-0.0877399	 0.176287	0.966
21549	26	351.557		0.25	1	 0.296239	 0.561362	 0.457937	 0.622390	  1.6	-0.0808490	 0.184274	0.949
21550	26	352.557		0.25	1	 0.299733	 0.562287	 0.446913	 0.622446	  1.6	-0.0735900	 0.188964	0.948
21551	26	353.557		0.25	1	 0.304633	 0.560702	 0.437436	 0.622577	  1.6	-0.0664014	 0.189668	0.962
21552	26	354.557		0.24	1	 0.310829	 0.556796	 0.430034	 0.622799	  1.5	-0.0596028	 0.186364	0.991
21553	26	354.799	i10958Gh	0.24	1	 0.312500	 0.555556	 0.428571	 0.622866	  1.5	-0.0580357	 0.185020	1.000
21554	26	354.799	i10953Gh	0.24	1	 0.312500	 0.555556	 0.428571	 0.622866	  1.5	-0.0580357	 0.185020	1.000
21555	26	355.799		0.31	1	 0.291808	 0.570756	 0.422799	 0.620165	  1.9	-0.0654955	 0.213452	0.974
21556	26	356.799		0.37	1	 0.280143	 0.580445	 0.420068	 0.617834	  2.3	-0.0699628	 0.230340	0.976
21557	26	357.665	i10971Gh	0.41	1	 0.277905	 0.583277	 0.421174	 0.616368	  2.5	-0.0716341	 0.233737	1.000
21558	26	358.665		0.36	1	 0.281564	 0.581052	 0.418738	 0.618203	  2.2	-0.0685868	 0.230901	0.965
21559	26	359.665		0.31	1	 0.291814	 0.576122	 0.416172	 0.620226	  1.9	-0.0621785	 0.222129	0.941
21560	26	360.665		0.26	1	 0.307907	 0.569012	 0.413337	 0.622268	  1.6	-0.0527150	 0.208390	0.927
21561	26	361.665		0.21	1	 0.328321	 0.560470	 0.410250	 0.624169	  1.3	-0.0409649	 0.191185	0.923
21562	26	362.665		0.17	1	 0.351180	 0.551270	 0.407076	 0.625814	  1.0	-0.0279482	 0.172142	0.930
21563	26	363.665		0.13	1	 0.374688	 0.542053	 0.404072	 0.627141	  0.8	-0.0146921	 0.152673	0.947
21564	26	364.665		0.11	1	 0.397420	 0.533255	 0.401514	 0.628141	  0.7	-0.00204697	 0.133789	0.975
21565	26	365.343	i55795Gb	0.09	1	 0.411887	 0.527656	 0.400148	 0.628647	  0.6	 0.00586926	 0.121639	1.000
21566	26	366.343		0.12	1	 0.426017	 0.538822	 0.378263	 0.627513	  0.8	 0.0238773	 0.136682	0.979
21567	26	367.343		0.15	1	 0.442260	 0.545098	 0.364701	 0.626392	  0.9	 0.0387792	 0.141618	0.995
21568	26	367.471	i21904Gh	0.15	1	 0.444444	 0.545455	 0.363636	 0.626263	  1.0	 0.0404040	 0.141414	1.000
21569	26	368.471		0.16	1	 0.439330	 0.550101	 0.356307	 0.625961	  1.0	 0.0415111	 0.152282	0.965
21570	26	369.471		0.17	1	 0.433593	 0.554397	 0.350230	 0.625620	  1.1	 0.0416817	 0.162485	0.941
21571	26	370.471		0.18	1	 0.427287	 0.558457	 0.345459	 0.625213	  1.1	 0.0409143	 0.172084	0.928
