Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
8285	47	51.231	i31488Gh	0.12	1	 1.33171	 1.15041	 1.66667	 1.32943	  1.9	-0.167476	-0.348779	0.999
8286	47	51.244	i50409Gb	0.12	1	 1.33047	 1.15073	 1.66666	 1.32953	  1.9	-0.168097	-0.347842	0.999
8287	47	52.244		0.10	1	 1.22867	 1.17987	 1.66671	 1.33429	  1.6	-0.219020	-0.267815	0.978
8288	47	53.228	i35129Gh	0.10	1	 1.13911	 1.21237	 1.66651	 1.33374	  1.6	-0.263701	-0.190435	0.992
8289	47	53.228	i40313Gh	0.10	1	 1.13911	 1.21237	 1.66651	 1.33374	  1.6	-0.263701	-0.190435	0.992
8290	47	54.228		0.10	1	 1.14345	 1.21049	 1.66174	 1.33440	  1.6	-0.259147	-0.192104	0.956
8291	47	55.228		0.10	1	 1.14844	 1.20850	 1.65525	 1.33512	  1.5	-0.253405	-0.193348	0.926
8292	47	56.228		0.09	1	 1.15394	 1.20643	 1.64713	 1.33590	  1.4	-0.246593	-0.194102	0.901
8293	47	57.228		0.09	1	 1.15975	 1.20433	 1.63747	 1.33671	  1.4	-0.238860	-0.194274	0.883
8294	47	58.228		0.08	1	 1.16566	 1.20228	 1.62641	 1.33756	  1.3	-0.230373	-0.193752	0.869
8295	47	59.228		0.08	1	 1.17149	 1.20037	 1.61410	 1.33843	  1.3	-0.221309	-0.192423	0.862
8296	47	60.228		0.08	1	 1.17705	 1.19870	 1.60073	 1.33931	  1.2	-0.211840	-0.190190	0.860
8297	47	61.228		0.07	1	 1.18221	 1.19735	 1.58646	 1.34018	  1.1	-0.202124	-0.186988	0.863
8298	47	62.228		0.07	1	 1.18690	 1.19639	 1.57150	 1.34105	  1.1	-0.192301	-0.182806	0.872
8299	47	63.228		0.06	1	 1.19107	 1.19587	 1.55605	 1.34191	  1.0	-0.182490	-0.177685	0.887
8300	47	64.228		0.06	1	 1.19474	 1.19581	 1.54032	 1.34275	  0.9	-0.172789	-0.171720	0.907
8301	47	65.228		0.06	1	 1.19795	 1.19618	 1.52450	 1.34356	  0.9	-0.163277	-0.165047	0.933
8302	47	66.228		0.05	1	 1.20075	 1.19694	 1.50878	 1.34435	  0.8	-0.154016	-0.157825	0.965
8303	47	66.703	i43457Gh	0.05	1	 1.20195	 1.19742	 1.50139	 1.34471	  0.8	-0.149720	-0.154251	0.982
8304	47	66.703	i20893Gh	0.05	1	 1.20195	 1.19742	 1.50139	 1.34471	  0.8	-0.149720	-0.154251	0.982
8305	47	67.703		0.05	1	 1.23349	 1.16388	 1.49989	 1.34400	  0.9	-0.133200	-0.202806	0.949
8306	47	68.703		0.07	1	 1.26815	 1.12434	 1.49913	 1.34146	  1.0	-0.115494	-0.259302	0.921
8307	47	69.703		0.09	1	 1.30515	 1.07908	 1.49918	 1.33679	  1.4	-0.0970144	-0.323083	0.898
8308	47	70.703		0.12	1	 1.34331	 1.02898	 1.50000	 1.32979	  1.9	-0.0783411	-0.392676	0.881
8309	47	71.703		0.17	1	 1.38109	 0.975544	 1.50149	 1.32042	  2.6	-0.0601968	-0.465744	0.869
8310	47	72.703		0.22	1	 1.41669	 0.920853	 1.50344	 1.30885	  3.4	-0.0433745	-0.539214	0.863
8311	47	73.703		0.29	1	 1.44832	 0.867348	 1.50559	 1.29544	  4.4	-0.0286317	-0.609608	0.862
8312	47	74.703		0.36	1	 1.47445	 0.817505	 1.50760	 1.28077	  5.5	-0.0165755	-0.673521	0.866
8313	47	75.703		0.43	1	 1.49403	 0.773480	 1.50917	 1.26551	  6.6	-0.00756969	-0.728117	0.876
8314	47	76.703		0.51	1	 1.50663	 0.736810	 1.51002	 1.25033	  7.8	-0.00169503	-0.771510	0.891
8315	47	77.703		0.58	1	 1.51243	 0.708284	 1.50996	 1.23582	  8.8	 0.00123099	-0.802912	0.911
8316	47	78.222	i29974Gh	0.62	1	 1.51296	 0.696731	 1.50955	 1.22872	  9.4	 0.00170745	-0.814526	0.924
8317	49	0.000	i02336Gh		1								1.000
8318	49	1.000		1.04	1	 1.16497	 2.48446	-82.1852	 1.14837	 15.3	 41.6751	 42.9946	0.961
8319	49	2.000		1.05	1	 1.14757	 2.49749	-39.7989	 1.14802	 15.3	 20.4732	 21.8232	0.925
8320	49	3.000		1.05	1	 1.12975	 2.50935	-25.6223	 1.14778	 15.3	 13.3760	 14.7556	0.891
8321	49	4.000		1.05	1	 1.11166	 2.51970	-18.4977	 1.14767	 15.3	 9.80466	 11.2127	0.860
8322	49	5.000		1.05	1	 1.09348	 2.52821	-14.1939	 1.14773	 15.3	 7.64369	 9.07842	0.831
8323	49	6.000		1.05	1	 1.07541	 2.53452	-11.3008	 1.14800	 15.3	 6.18812	 7.64723	0.805
8324	49	7.000		1.04	1	 1.05769	 2.53832	-9.21433	 1.14852	 15.3	 5.13601	 6.61664	0.780
8325	49	8.000		1.04	1	 1.04056	 2.53929	-7.63250	 1.14934	 15.2	 4.33653	 5.83527	0.758
8326	49	9.000		1.03	1	 1.02424	 2.53718	-6.38780	 1.15049	 15.1	 3.70602	 5.21896	0.739
8327	49	10.000		1.02	1	 1.00897	 2.53177	-5.37982	 1.15202	 15.0	 3.19439	 4.71720	0.721
8328	49	11.000		1.01	1	 0.994949	 2.52292	-4.54479	 1.15396	 14.9	 2.76987	 4.29784	0.706
8329	49	12.000		1.00	1	 0.982361	 2.51054	-3.84029	 1.15634	 14.7	 2.41133	 3.93950	0.692
8330	49	13.000		0.99	1	 0.971349	 2.49462	-3.23709	 1.15917	 14.5	 2.10422	 3.62749	0.681
8331	49	14.000		0.97	1	 0.962022	 2.47522	-2.71438	 1.16247	 14.2	 1.83820	 3.35140	0.672
8332	49	15.000		0.95	1	 0.954447	 2.45247	-2.25701	 1.16623	 14.0	 1.60573	 3.10375	0.665
8333	49	16.000		0.92	1	 0.948656	 2.42655	-1.85367	 1.17044	 13.7	 1.40116	 2.87905	0.660
8334	49	17.000		0.90	1	 0.944641	 2.39770	-1.49580	 1.17507	 13.3	 1.22022	 2.67328	0.657
8335	49	18.000		0.87	1	 0.942362	 2.36620	-1.17678	 1.18009	 12.9	 1.05957	 2.48341	0.656
8336	49	19.000		0.84	1	 0.941747	 2.33239	-0.891404	 1.18546	 12.5	 0.916575	 2.30721	0.657
8337	49	20.000		0.81	1	 0.942701	 2.29659	-0.635529	 1.19113	 12.1	 0.789115	 2.14300	0.660
8338	49	21.000		0.78	1	 0.945108	 2.25918	-0.405778	 1.19705	 11.7	 0.675443	 1.98952	0.666
8339	49	22.000		0.75	1	 0.948836	 2.22053	-0.199361	 1.20316	 11.2	 0.574099	 1.84579	0.673
8340	49	23.000		0.72	1	 0.953744	 2.18099	-0.0139238	 1.20941	 10.8	 0.483834	 1.71108	0.682
8341	49	24.000		0.69	1	 0.959683	 2.14092	 0.152553	 1.21575	 10.3	 0.403565	 1.58480	0.694
8342	49	25.000		0.65	1	 0.966505	 2.10065	 0.301835	 1.22211	  9.8	 0.332335	 1.46648	0.707
8343	49	26.000		0.62	1	 0.974062	 2.06049	 0.435488	 1.22845	  9.4	 0.269287	 1.35572	0.723
8344	49	27.000		0.59	1	 0.982212	 2.02073	 0.554923	 1.23473	  8.9	 0.213644	 1.25216	0.741
8345	49	28.000		0.56	1	 0.990821	 1.98160	 0.661422	 1.24090	  8.5	 0.164699	 1.15548	0.761
8346	49	29.000		0.53	1	 0.999764	 1.94332	 0.756161	 1.24693	  8.0	 0.121801	 1.06536	0.784
8347	49	30.000		0.50	1	 1.00893	 1.90608	 0.840225	 1.25279	  7.6	 0.0843515	 0.981508	0.808
8348	49	31.000		0.47	1	 1.01821	 1.87002	 0.914613	 1.25845	  7.2	 0.0517982	 0.903613	0.835
8349	49	32.000		0.44	1	 1.02752	 1.83526	 0.980253	 1.26390	  6.8	 0.0236333	 0.831374	0.864
8350	49	33.000		0.41	1	 1.03678	 1.80188	 1.03800	 1.26912	  6.4	-0.000610756	 0.764490	0.896
8351	49	34.000		0.39	1	 1.04592	 1.76994	 1.08865	 1.27410	  6.0	-0.0213623	 0.702657	0.930
8352	49	35.000		0.37	1	 1.05490	 1.73948	 1.13292	 1.27883	  5.7	-0.0390130	 0.645575	0.966
8353	49	35.867	i51884Gb	0.35	1	 1.06250	 1.71429	 1.16667	 1.28274	  5.4	-0.0520833	 0.599702	1.000
8354	49	36.867		0.21	1	 1.09338	 1.60242	 1.16661	 1.31094	  3.3	-0.0366135	 0.472421	0.983
8355	49	37.630	i02199Gh	0.12	1	 1.13333	 1.50000	 1.16667	 1.32989	  1.9	-0.0166667	 0.350000	1.000
8356	49	38.630		0.05	1	 1.17387	 1.40743	 1.16664	 1.34443	  0.8	 0.00361599	 0.237179	0.983
8357	49	39.393	i02218Gh	0.02	1	 1.21429	 1.33333	 1.16667	 1.35140	  0.3	 0.0238095	 0.142857	1.000
8358	49	40.393		0.04	1	 1.17750	 1.37796	 1.16667	 1.34668	  0.7	 0.00541958	 0.205872	0.983
8359	49	41.160	i02221Gh	0.06	1	 1.15387	 1.39996	 1.16673	 1.34228	  1.0	-0.00642705	 0.239653	1.000
8360	49	42.160		0.19	1	 1.15380	 1.49853	 0.951032	 1.31478	  3.0	 0.101383	 0.446112	0.983
8361	49	42.928	i02232Gh	0.34	1	 1.15385	 1.54545	 0.800000	 1.28343	  5.3	 0.176923	 0.568531	1.000
8362	49	42.928	i43783Gh	0.34	1	 1.15385	 1.54545	 0.800000	 1.28343	  5.3	 0.176923	 0.568531	1.000
8363	49	43.928		0.21	1	 1.15380	 1.48303	 0.867959	 1.31073	  3.3	 0.142921	 0.472146	0.983
8364	49	44.695	i51350Gb	0.11	1	 1.15385	 1.41667	 1.00000	 1.33134	  1.8	 0.0769231	 0.339744	1.000
8365	49	44.695	i02237Gh	0.11	1	 1.15385	 1.41667	 1.00000	 1.33134	  1.8	 0.0769231	 0.339744	1.000
8366	49	45.695		0.09	1	 1.16701	 1.40591	 1.01435	 1.33625	  1.4	 0.0763276	 0.315226	0.967
8367	49	46.695		0.07	1	 1.18258	 1.38621	 1.04204	 1.34147	  1.0	 0.0702724	 0.273897	0.949
8368	49	47.695		0.04	1	 1.20027	 1.35850	 1.07821	 1.34637	  0.7	 0.0610346	 0.219260	0.945
8369	49	48.695		0.02	1	 1.21937	 1.32574	 1.11618	 1.35035	  0.4	 0.0515940	 0.157969	0.955
8370	49	49.695		0.01	1	 1.23889	 1.29170	 1.15018	 1.35304	  0.2	 0.0443552	 0.0971718	0.979
8371	49	50.274	i02257Gh	0.01	1	 1.25000	 1.27273	 1.16667	 1.35397	  0.1	 0.0416667	 0.0643939	1.000
8372	49	51.274		0.01	1	 1.22026	 1.30396	 1.16646	 1.35280	  0.2	 0.0268994	 0.110600	0.967
8373	49	52.274		0.02	1	 1.18698	 1.33690	 1.16626	 1.35018	  0.4	 0.0103579	 0.160282	0.949
8374	49	53.274		0.04	1	 1.15355	 1.36787	 1.16614	 1.34621	  0.7	-0.00629431	 0.208019	0.945
8375	49	54.274		0.07	1	 1.12383	 1.39319	 1.16618	 1.34130	  1.0	-0.0211756	 0.248183	0.955
8376	49	55.274		0.09	1	 1.10073	 1.41052	 1.16642	 1.33604	  1.4	-0.0328491	 0.276943	0.979
8377	49	55.853	i02280Gh	0.11	1	 1.09091	 1.41667	 1.16667	 1.33307	  1.7	-0.0378788	 0.287879	1.000
8378	49	55.853	i02279Gh	0.11	1	 1.09091	 1.41667	 1.16667	 1.33307	  1.7	-0.0378788	 0.287879	1.000
8379	49	56.853		0.10	1	 1.06098	 1.40235	 1.24195	 1.33381	  1.6	-0.0904839	 0.250887	0.971
8380	49	57.853		0.11	1	 1.03451	 1.37938	 1.31859	 1.33199	  1.7	-0.142040	 0.202826	0.964
8381	49	58.853		0.13	1	 1.01208	 1.35145	 1.38959	 1.32751	  2.1	-0.188757	 0.150620	0.979
8382	49	59.480	i02292Gh	0.15	1	 1.00000	 1.33333	 1.42857	 1.32348	  2.4	-0.214286	 0.119048	1.000
8383	49	59.480	i02293Gh	0.15	1	 1.00000	 1.33333	 1.42857	 1.32348	  2.4	-0.214286	 0.119048	1.000
8384	49	60.480		0.22	1	 0.928424	 1.37208	 1.42858	 1.30949	  3.4	-0.250076	 0.193579	0.983
8385	49	61.248	i02295Gh	0.27	1	 0.888889	 1.38462	 1.42857	 1.29931	  4.1	-0.269841	 0.225885	1.000
8386	49	62.248		0.37	1	 0.796099	 1.42169	 1.42857	 1.27755	  5.8	-0.316234	 0.309355	0.983
8387	49	63.017	i02306Gh	0.44	1	 0.750000	 1.42857	 1.42857	 1.26355	  6.8	-0.339286	 0.339286	1.000
8388	49	64.017		0.45	1	 0.734899	 1.43683	 1.41679	 1.26217	  6.9	-0.340945	 0.360987	0.965
8389	49	65.017		0.45	1	 0.722091	 1.44395	 1.40304	 1.26116	  7.0	-0.340477	 0.381382	0.941
8390	49	66.017		0.46	1	 0.712132	 1.44926	 1.38827	 1.26058	  7.0	-0.338070	 0.399054	0.927
8391	49	67.017		0.46	1	 0.705522	 1.45211	 1.37362	 1.26051	  7.0	-0.334050	 0.412535	0.923
8392	49	68.017		0.46	1	 0.702627	 1.45206	 1.36017	 1.26102	  7.0	-0.328772	 0.420666	0.930
8393	49	69.017		0.45	1	 0.703621	 1.44902	 1.34861	 1.26214	  6.9	-0.322495	 0.422903	0.946
8394	49	70.017		0.44	1	 0.708462	 1.44320	 1.33911	 1.26388	  6.8	-0.315324	 0.419419	0.974
8395	49	70.746	i14561Gh	0.43	1	 0.714286	 1.43750	 1.33333	 1.26550	  6.6	-0.309524	 0.413690	1.000
8396	49	70.746	i14562Gh	0.43	1	 0.714286	 1.43750	 1.33333	 1.26550	  6.6	-0.309524	 0.413690	1.000
8397	49	71.746		0.61	1	 0.566962	 1.47022	 1.33331	 1.22992	  9.3	-0.383171	 0.520089	0.983
8398	49	72.519	i02317Gh	0.72	1	 0.500000	 1.47059	 1.33333	 1.20926	 10.8	-0.416667	 0.553922	1.000
8399	49	73.519		0.77	1	 0.399786	 1.47087	 1.33293	 1.19890	 11.6	-0.466573	 0.604513	0.982
8400	49	74.302	i50252Gb	0.74	1	 0.400001	 1.44463	 1.33268	 1.20610	 11.0	-0.466338	 0.578293	1.000
8401	49	75.302		0.78	1	 0.377473	 1.46540	 1.35003	 1.19852	 11.6	-0.486278	 0.601648	0.963
8402	49	76.302		0.81	1	 0.365645	 1.48412	 1.36696	 1.19254	 12.0	-0.500657	 0.617814	0.935
8403	49	77.302		0.83	1	 0.365521	 1.49954	 1.38374	 1.18848	 12.3	-0.509110	 0.624905	0.914
8404	49	78.302		0.84	1	 0.377242	 1.51054	 1.40062	 1.18653	 12.5	-0.511692	 0.621609	0.900
8405	49	79.302		0.84	1	 0.400008	 1.51634	 1.41771	 1.18669	 12.5	-0.508853	 0.607474	0.894
8406	49	80.302		0.83	1	 0.432173	 1.51658	 1.43490	 1.18876	 12.3	-0.501363	 0.583047	0.895
8407	49	81.302		0.81	1	 0.471500	 1.51148	 1.45185	 1.19242	 12.0	-0.490175	 0.549802	0.904
8408	49	82.302		0.78	1	 0.515504	 1.50167	 1.46808	 1.19726	 11.7	-0.476286	 0.509878	0.920
8409	49	83.302		0.75	1	 0.561794	 1.48813	 1.48303	 1.20284	 11.3	-0.460618	 0.465715	0.943
8410	49	84.302		0.72	1	 0.608325	 1.47196	 1.49622	 1.20879	 10.8	-0.443948	 0.419689	0.974
8411	49	84.697	i02341Gh	0.71	1	 0.626410	 1.46510	 1.50086	 1.21117	 10.6	-0.437224	 0.401461	0.988
8412	49	85.697		0.84	1	 0.517250	 1.49438	 1.50039	 1.18543	 12.5	-0.491568	 0.485566	0.964
8413	49	86.697		0.97	1	 0.420737	 1.50655	 1.50016	 1.16235	 14.3	-0.539710	 0.546102	0.958
8414	49	87.697		1.06	1	 0.355697	 1.49636	 1.50010	 1.14636	 15.4	-0.572202	 0.568461	0.970
8415	49	88.659	i63657Gm	1.09	1	 0.333333	 1.46667	 1.50000	 1.14023	 15.9	-0.583333	 0.550000	1.000
8416	49	88.659	i02339Gh	1.09	1	 0.333333	 1.46667	 1.50000	 1.14023	 15.9	-0.583333	 0.550000	1.000
8417	49	88.659	i02344Gh	1.09	1	 0.333333	 1.46667	 1.50000	 1.14023	 15.9	-0.583333	 0.550000	1.000
8418	49	89.659		1.10	1	 0.225640	 1.46495	 1.49998	 1.13773	 16.1	-0.637168	 0.602137	0.971
8419	49	90.659		1.05	1	 0.166712	 1.44087	 1.49997	 1.14784	 15.3	-0.666630	 0.607529	0.964
8420	49	91.659		0.91	1	 0.189092	 1.39288	 1.49996	 1.17242	 13.5	-0.655433	 0.548351	0.978
8421	49	92.311	i53851Gb	0.80	1	 0.250000	 1.35302	 1.49988	 1.19423	 11.9	-0.624939	 0.478083	1.000
8422	49	93.311		0.80	1	 0.248692	 1.35078	 1.50726	 1.19374	 11.9	-0.629282	 0.472801	0.970
8423	49	94.311		0.80	1	 0.247796	 1.35067	 1.50925	 1.19344	 12.0	-0.630727	 0.472149	0.961
8424	49	95.311		0.80	1	 0.247288	 1.35302	 1.50526	 1.19337	 12.0	-0.628985	 0.476747	0.972
8425	49	96.105	i50972Gb	0.80	1	 0.247164	 1.35628	 1.49858	 1.19343	 12.0	-0.625709	 0.483405	0.995
8426	50	64.393	i52242Gb	0.14	1	 2.00000	 1.29412	 1.09091	 1.32547	  2.2	 0.454545	-0.251337	1.000
8427	50	65.393		0.11	1	 2.00017	 1.25395	 1.14734	 1.33250	  1.7	 0.426412	-0.319806	0.983
8428	50	66.166	i12560Gh	0.10	1	 2.00000	 1.22222	 1.20000	 1.33487	  1.5	 0.400000	-0.377778	1.000
8429	50	67.166		0.10	1	 2.00018	 1.18379	 1.27401	 1.33329	  1.6	 0.363084	-0.453306	0.983
8430	50	67.941	i17757Gh	0.13	1	 2.00000	 1.15789	 1.33333	 1.32849	  2.0	 0.333333	-0.508772	1.000
8431	50	67.941	i46287Gh	0.13	1	 2.00000	 1.15789	 1.33333	 1.32849	  2.0	 0.333333	-0.508772	1.000
8432	50	67.941	i00669Gh	0.13	1	 2.00000	 1.15789	 1.33333	 1.32849	  2.0	 0.333333	-0.508772	1.000
8433	50	68.941		0.12	1	 1.90549	 1.13662	 1.35782	 1.32932	  1.9	 0.273835	-0.495041	0.971
8434	50	69.941		0.11	1	 1.74636	 1.12433	 1.37827	 1.33126	  1.8	 0.184047	-0.437985	0.964
8435	50	70.941		0.11	1	 1.58738	 1.11897	 1.39325	 1.33279	  1.7	 0.0970686	-0.371345	0.978
8436	50	71.598	i12524Gh	0.10	1	 1.50000	 1.11765	 1.40000	 1.33327	  1.6	 0.0500000	-0.332353	1.000
8437	50	72.598		0.17	1	 1.66645	 1.07844	 1.40005	 1.31879	  2.7	 0.133200	-0.454811	0.983
8438	50	73.371	i46882Gh	0.21	1	 1.66667	 1.06250	 1.40000	 1.31049	  3.3	 0.133333	-0.470833	1.000
8439	50	74.371		0.19	1	 1.66706	 1.07134	 1.38525	 1.31517	  3.0	 0.140907	-0.454813	0.971
8440	50	75.371		0.17	1	 1.66712	 1.08785	 1.35874	 1.32041	  2.6	 0.154192	-0.425084	0.964
8441	50	76.371		0.14	1	 1.66691	 1.10973	 1.32404	 1.32541	  2.2	 0.171433	-0.385738	0.979
8442	50	77.017	i12514Gh	0.13	1	 1.66667	 1.12500	 1.30000	 1.32816	  2.0	 0.183333	-0.358333	1.000
8443	50	78.017		0.14	1	 1.66675	 1.11757	 1.32332	 1.32626	  2.2	 0.171715	-0.377465	0.983
8444	50	78.790	i32348Gh	0.14	1	 1.66667	 1.11765	 1.33333	 1.32522	  2.2	 0.166667	-0.382353	1.000
8445	50	79.790		0.12	1	 1.63484	 1.12056	 1.31706	 1.33081	  1.8	 0.158888	-0.355384	0.963
8446	50	80.790		0.09	1	 1.59581	 1.12774	 1.29962	 1.33632	  1.4	 0.148097	-0.319974	0.931
8447	50	81.790		0.07	1	 1.55052	 1.13975	 1.28099	 1.34151	  1.0	 0.134766	-0.276005	0.904
8448	50	82.790		0.04	1	 1.50047	 1.15692	 1.26124	 1.34609	  0.7	 0.119612	-0.223931	0.883
8449	50	83.790		0.03	1	 1.44764	 1.17927	 1.24057	 1.34978	  0.4	 0.103535	-0.164839	0.867
8450	50	84.790		0.01	1	 1.39434	 1.20643	 1.21933	 1.35234	  0.2	 0.0875085	-0.100408	0.856
8451	50	85.790		0.01	1	 1.34289	 1.23765	 1.19797	 1.35358	  0.1	 0.0724606	-0.0327760	0.851
8452	50	86.790		0.01	1	 1.29540	 1.27191	 1.17708	 1.35339	  0.2	 0.0591618	 0.0356730	0.851
8453	50	87.790		0.02	1	 1.25355	 1.30797	 1.15726	 1.35177	  0.3	 0.0481468	 0.102562	0.855
8454	50	88.790		0.03	1	 1.21846	 1.34452	 1.13909	 1.34880	  0.5	 0.0396833	 0.165753	0.866
8455	50	89.790		0.05	1	 1.19062	 1.38036	 1.12305	 1.34465	  0.8	 0.0337864	 0.223529	0.881
8456	50	90.790		0.07	1	 1.17002	 1.41444	 1.10949	 1.33953	  1.2	 0.0302674	 0.274686	0.902
8457	50	91.790		0.10	1	 1.15621	 1.44596	 1.09861	 1.33368	  1.6	 0.0287998	 0.318550	0.928
8458	50	92.790		0.13	1	 1.14843	 1.47437	 1.09046	 1.32733	  2.1	 0.0289865	 0.354925	0.959
8459	50	93.768	i52339Gb	0.16	1	 1.14580	 1.49886	 1.08505	 1.32085	  2.6	 0.0303742	 0.383435	0.995
8460	50	94.768		0.16	1	 1.13889	 1.50175	 1.07579	 1.32111	  2.5	 0.0315490	 0.394413	0.958
8461	50	95.768		0.16	1	 1.13294	 1.50239	 1.06746	 1.32166	  2.5	 0.0327411	 0.402194	0.927
8462	50	96.768		0.16	1	 1.12845	 1.50039	 1.06041	 1.32253	  2.4	 0.0340187	 0.405967	0.901
8463	50	97.768		0.15	1	 1.12592	 1.49547	 1.05498	 1.32372	  2.3	 0.0354725	 0.405025	0.881
8464	50	98.768		0.14	1	 1.12585	 1.48751	 1.05143	 1.32523	  2.2	 0.0372081	 0.398870	0.866
8465	50	99.768		0.13	1	 1.12860	 1.47658	 1.04994	 1.32702	  2.1	 0.0393325	 0.387316	0.856
8466	50	100.768		0.12	1	 1.13439	 1.46301	 1.05052	 1.32904	  2.0	 0.0419349	 0.370551	0.851
8467	50	101.768		0.11	1	 1.14321	 1.44729	 1.05308	 1.33121	  1.8	 0.0450676	 0.349146	0.852
8468	50	102.768		0.10	1	 1.15483	 1.43009	 1.05737	 1.33344	  1.6	 0.0487306	 0.323993	0.858
8469	50	103.768		0.09	1	 1.16881	 1.41214	 1.06308	 1.33565	  1.5	 0.0528652	 0.296195	0.869
8470	50	104.768		0.08	1	 1.18455	 1.39412	 1.06984	 1.33777	  1.3	 0.0573571	 0.266929	0.886
8471	50	105.768		0.07	1	 1.20140	 1.37666	 1.07729	 1.33974	  1.2	 0.0620504	 0.237313	0.908
8472	50	106.768		0.07	1	 1.21867	 1.36022	 1.08514	 1.34151	  1.0	 0.0667657	 0.208314	0.935
8473	50	107.768		0.06	1	 1.23577	 1.34514	 1.09313	 1.34307	  0.9	 0.0713213	 0.180686	0.967
8474	50	108.632	i61414Gt	0.05	1	 1.25000	 1.33333	 1.10000	 1.34425	  0.8	 0.0750000	 0.158333	1.000
8475	50	108.632	i52237Gb	0.05	1	 1.25000	 1.33333	 1.10000	 1.34425	  0.8	 0.0750000	 0.158333	1.000
8476	50	109.632		0.09	1	 1.15951	 1.37717	 1.06812	 1.33598	  1.4	 0.0456915	 0.263357	0.971
8477	50	110.632		0.15	1	 1.08046	 1.41889	 1.03746	 1.32396	  2.3	 0.0214991	 0.359929	0.964
8478	50	111.632		0.21	1	 1.02343	 1.45192	 1.01206	 1.31005	  3.4	 0.00568719	 0.434180	0.979
8479	50	112.273	i52720Gb	0.26	1	 1.00000	 1.46667	 1.00000	 1.30115	  4.0	 0.00000	 0.466667	1.000
8480	50	113.273		0.20	1	 0.999925	 1.45281	 1.04862	 1.31240	  3.2	-0.0243474	 0.428533	0.983
8481	50	114.043	i12487Gh	0.16	1	 1.00000	 1.42857	 1.10000	 1.32167	  2.5	-0.0500000	 0.378571	1.000
8482	50	115.043		0.08	1	 0.999932	 1.36561	 1.19773	 1.33789	  1.3	-0.0988965	 0.266780	0.983
8483	50	115.812	i12418Gh	0.06	1	 1.00000	 1.30769	 1.27273	 1.34314	  0.9	-0.136364	 0.171329	1.000
8484	50	116.812		0.06	1	 1.00002	 1.33153	 1.24472	 1.34198	  1.0	-0.122348	 0.209160	0.971
8485	50	117.812		0.07	1	 1.00009	 1.35529	 1.21670	 1.33983	  1.2	-0.108305	 0.246903	0.964
8486	50	118.812		0.09	1	 1.00027	 1.37508	 1.19324	 1.33700	  1.4	-0.0964843	 0.278321	0.978
8487	50	119.459	i62628Gt	0.10	1	 1.00047	 1.38442	 1.18203	 1.33504	  1.5	-0.0907797	 0.293170	0.999
8488	50	120.459		0.18	1	 0.841550	 1.42067	 1.18198	 1.31761	  2.8	-0.170215	 0.408908	0.982
8489	50	121.237	i30445Gh	0.24	1	 0.750547	 1.42851	 1.18202	 1.30410	  3.8	-0.215735	 0.462228	0.999
8490	50	122.237		0.28	1	 0.742389	 1.45978	 1.18193	 1.29738	  4.3	-0.219769	 0.497617	0.982
8491	50	123.015	i44584Gh	0.27	1	 0.800274	 1.46151	 1.18194	 1.29896	  4.2	-0.190834	 0.470403	1.000
8492	50	124.015		0.22	1	 0.800050	 1.40394	 1.24172	 1.30985	  3.4	-0.220836	 0.383058	0.982
8493	50	124.793	i32651Gh	0.19	1	 0.800000	 1.35714	 1.30000	 1.31429	  3.0	-0.250000	 0.307143	1.000
8494	50	125.793		0.12	1	 0.902357	 1.33822	 1.29998	 1.32957	  1.9	-0.198811	 0.237054	0.983
8495	50	126.565	i21289Gh	0.07	1	 0.999968	 1.30774	 1.29998	 1.34031	  1.1	-0.150006	 0.157763	1.000
8496	50	127.565		0.02	1	 1.09665	 1.25617	 1.30000	 1.35053	  0.4	-0.101680	 0.0578442	0.983
8497	50	128.336	i20133Gh	0.01	1	 1.20000	 1.21429	 1.30000	 1.35369	  0.1	-0.0500000	-0.0357143	1.000
8498	50	128.336	i20134Gh	0.01	1	 1.20000	 1.21429	 1.30000	 1.35369	  0.1	-0.0500000	-0.0357143	1.000
8499	51	0.000	i65193Gm	0.14	1	 1.00000	 1.40000	 1.16667	 1.32529	  2.2	-0.0833333	 0.316667	1.000
8500	51	0.000	i39771Gh	0.14	1	 1.00000	 1.40000	 1.16667	 1.32529	  2.2	-0.0833333	 0.316667	1.000
8501	51	1.000		0.12	1	 0.999939	 1.37909	 1.23289	 1.33019	  1.9	-0.116473	 0.262675	0.983
8502	51	1.770	i21895Gh	0.11	1	 1.00000	 1.35714	 1.28571	 1.33251	  1.7	-0.142857	 0.214286	1.000
8503	51	2.770		0.11	1	 0.999806	 1.35313	 1.29842	 1.33288	  1.7	-0.149305	 0.204015	0.971
8504	51	3.770		0.10	1	 0.999768	 1.34648	 1.31277	 1.33316	  1.7	-0.156500	 0.190212	0.964
8505	51	4.770		0.10	1	 0.999870	 1.33844	 1.32622	 1.33331	  1.6	-0.163176	 0.175397	0.979
8506	51	5.402	i49523Gh	0.10	1	 1.00000	 1.33333	 1.33333	 1.33333	  1.6	-0.166667	 0.166667	1.000
8507	51	6.402		0.09	1	 1.01743	 1.29219	 1.37045	 1.33641	  1.4	-0.176514	 0.0982495	0.967
8508	51	7.402		0.09	1	 1.04020	 1.24927	 1.41456	 1.33710	  1.4	-0.187177	 0.0218875	0.949
