Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
8293	17	117.488		0.11	1	 1.41582	 1.35013	 1.66249	 1.23206	  1.4	-0.123335	-0.189022	0.948
8294	17	118.488		0.13	1	 1.43970	 1.32260	 1.66633	 1.22911	  1.6	-0.113313	-0.230408	0.975
8295	17	119.160	i35579Gh	0.14	1	 1.45519	 1.30720	 1.66667	 1.22670	  1.8	-0.105739	-0.253727	1.000
8296	17	119.179	i02574Gh	0.14	1	 1.45560	 1.30523	 1.66814	 1.22631	  1.8	-0.106269	-0.256647	0.999
8297	17	120.179		0.31	1	 1.47769	 1.19463	 1.74357	 1.20015	  3.9	-0.132943	-0.416001	0.974
8298	17	121.179		0.55	1	 1.49488	 1.08275	 1.80729	 1.16479	  6.8	-0.156204	-0.568338	0.976
8299	17	122.050	i25880Gh	0.78	1	 1.50000	 1.00000	 1.84615	 1.13034	  9.5	-0.173077	-0.673077	1.000
8300	17	123.050		0.73	1	 1.53800	 1.00982	 1.82989	 1.13854	  8.9	-0.145945	-0.674129	0.966
8301	17	124.050		0.65	1	 1.56150	 1.03251	 1.80787	 1.14974	  8.0	-0.123186	-0.652174	0.943
8302	17	125.050		0.56	1	 1.57529	 1.06193	 1.77994	 1.16278	  6.9	-0.102327	-0.615682	0.932
8303	17	125.694	i13976Gh	0.50	1	 1.58135	 1.08303	 1.75832	 1.17177	  6.2	-0.0884836	-0.586806	0.930
8304	17	126.694		0.40	1	 1.58922	 1.11810	 1.71873	 1.18640	  5.0	-0.0647595	-0.535880	0.934
8305	17	127.694		0.31	1	 1.59539	 1.16025	 1.66939	 1.20141	  3.8	-0.0370008	-0.472143	0.950
8306	17	128.694		0.21	1	 1.59931	 1.21186	 1.61130	 1.21594	  2.7	-0.00599329	-0.393443	0.977
8307	17	129.338	i14667Gh	0.16	1	 1.60000	 1.25000	 1.57143	 1.22440	  2.0	 0.0142857	-0.335714	1.000
8308	17	129.338	i52511Gb	0.16	1	 1.60000	 1.25000	 1.57143	 1.22440	  2.0	 0.0142857	-0.335714	1.000
8309	17	129.338	i02578Gh	0.16	1	 1.60000	 1.25000	 1.57143	 1.22440	  2.0	 0.0142857	-0.335714	1.000
8310	17	130.338		0.22	1	 1.60012	 1.18765	 1.60401	 1.21428	  2.8	-0.00194431	-0.414414	0.976
8311	17	131.338		0.29	1	 1.60009	 1.13677	 1.62013	 1.20423	  3.6	-0.0100190	-0.473336	0.982
8312	17	131.481	i18410Gh	0.30	1	 1.60007	 1.13127	 1.62074	 1.20295	  3.7	-0.0103374	-0.479134	0.986
8313	17	132.481		0.59	1	 1.60016	 1.00114	 1.71969	 1.15905	  7.2	-0.0597611	-0.658780	0.975
8314	17	133.481		0.93	1	 1.60004	 0.916443	 1.79264	 1.10980	 11.2	-0.0962966	-0.779897	0.995
8315	17	133.625	i18391Gh	0.97	1	 1.60000	 0.909091	 1.80000	 1.10303	 11.7	-0.100000	-0.790909	1.000
8316	17	133.625	i02650Gh	0.97	1	 1.60000	 0.909091	 1.80000	 1.10303	 11.7	-0.100000	-0.790909	1.000
8317	17	134.625		0.97	1	 1.59299	 0.903861	 1.83794	 1.10316	 11.7	-0.122476	-0.811601	0.964
8318	17	135.625		0.96	1	 1.58452	 0.905513	 1.87423	 1.10473	 11.6	-0.144857	-0.823859	0.934
8319	17	136.625		0.94	1	 1.57445	 0.915428	 1.90688	 1.10802	 11.3	-0.166216	-0.825234	0.912
8320	17	137.625		0.90	1	 1.56273	 0.934522	 1.93378	 1.11321	 10.9	-0.185521	-0.813733	0.897
8321	17	138.625		0.85	1	 1.54947	 0.962940	 1.95304	 1.12029	 10.3	-0.201785	-0.788317	0.889
8322	17	139.625		0.79	1	 1.53491	 0.999875	 1.96339	 1.12905	  9.6	-0.214236	-0.749276	0.888
8323	17	140.625		0.72	1	 1.51946	 1.04360	 1.96442	 1.13909	  8.8	-0.222478	-0.698337	0.894
8324	17	141.625		0.65	1	 1.50360	 1.09174	 1.95670	 1.14986	  8.0	-0.226550	-0.638406	0.907
8325	17	142.625		0.57	1	 1.48783	 1.14169	 1.94161	 1.16082	  7.1	-0.226891	-0.573029	0.927
8326	17	143.625		0.50	1	 1.47261	 1.19105	 1.92102	 1.17143	  6.2	-0.224208	-0.505765	0.954
8327	17	144.625		0.44	1	 1.45828	 1.23792	 1.89691	 1.18131	  5.4	-0.219316	-0.439681	0.988
8328	17	144.899	i18402Gh	0.42	1	 1.45455	 1.25014	 1.88994	 1.18386	  5.2	-0.217696	-0.422104	0.999
8329	17	144.899	i02580Gh	0.42	1	 1.45455	 1.25014	 1.88994	 1.18386	  5.2	-0.217696	-0.422104	0.999
8330	17	145.899		0.49	1	 1.48062	 1.20156	 1.91021	 1.17343	  6.1	-0.214793	-0.493857	0.966
8331	17	146.899		0.56	1	 1.50768	 1.15594	 1.92058	 1.16301	  6.9	-0.206448	-0.558196	0.946
8332	17	147.899		0.62	1	 1.53434	 1.11742	 1.91831	 1.15354	  7.7	-0.191984	-0.608902	0.938
8333	17	148.899		0.68	1	 1.55924	 1.08925	 1.90266	 1.14586	  8.3	-0.171708	-0.641702	0.944
8334	17	149.899		0.71	1	 1.58143	 1.07286	 1.87525	 1.14046	  8.7	-0.146910	-0.655486	0.963
8335	17	150.899		0.73	1	 1.60044	 1.06770	 1.83939	 1.13735	  9.0	-0.119476	-0.652220	0.995
8336	17	150.988	i63565Gm	0.73	1	 1.60197	 1.06772	 1.83592	 1.13718	  9.0	-0.116974	-0.651226	0.999
8337	17	151.988		0.56	1	 1.60172	 1.10037	 1.78139	 1.16347	  6.9	-0.0898352	-0.591190	0.975
8338	17	152.988		0.37	1	 1.59381	 1.16177	 1.70754	 1.19122	  4.6	-0.0568657	-0.488904	0.981
8339	17	153.166	i38283Gh	0.34	1	 1.59167	 1.17475	 1.69355	 1.19588	  4.3	-0.0509378	-0.467855	0.985
8340	17	154.166		0.22	1	 1.57724	 1.22563	 1.64275	 1.21507	  2.7	-0.0327555	-0.384363	0.974
8341	17	155.166		0.11	1	 1.55925	 1.29491	 1.58163	 1.23156	  1.4	-0.0111892	-0.275532	0.994
8342	17	155.322	i02581Gh	0.10	1	 1.55638	 1.30640	 1.57202	 1.23367	  1.2	-0.00782473	-0.257802	1.000
8343	17	156.322		0.23	1	 1.69931	 1.23313	 1.57161	 1.21303	  2.9	 0.0638496	-0.402331	0.988
8344	17	156.663	i02576Gh	0.29	1	 1.74101	 1.21727	 1.57143	 1.20447	  3.6	 0.0847932	-0.438956	0.997
8345	17	156.683	i50757Gb	0.29	1	 1.74325	 1.21650	 1.57143	 1.20396	  3.6	 0.0859107	-0.440834	0.998
8346	17	156.745	i41519Gh	0.30	1	 1.75000	 1.21429	 1.57143	 1.20238	  3.8	 0.0892857	-0.446429	1.000
8347	17	156.745	i39542Gh	0.30	1	 1.75000	 1.21429	 1.57143	 1.20238	  3.8	 0.0892857	-0.446429	1.000
8348	17	157.745		0.37	1	 1.78985	 1.17509	 1.60432	 1.19159	  4.6	 0.0927663	-0.521992	0.967
8349	17	158.745		0.44	1	 1.82752	 1.14203	 1.63584	 1.18044	  5.5	 0.0958392	-0.589650	0.947
8350	17	159.745		0.51	1	 1.85465	 1.11924	 1.66496	 1.17015	  6.3	 0.0948494	-0.640570	0.940
8351	17	160.745		0.57	1	 1.86231	 1.10937	 1.69091	 1.16181	  7.0	 0.0856979	-0.667247	0.946
8352	17	161.745		0.61	1	 1.84467	 1.11219	 1.71345	 1.15598	  7.5	 0.0656123	-0.666874	0.966
8353	17	162.745		0.63	1	 1.80194	 1.12444	 1.73270	 1.15241	  7.8	 0.0346229	-0.642878	0.999
8354	17	162.781	i02572Gh	0.63	1	 1.80000	 1.12500	 1.73333	 1.15231	  7.8	 0.0333333	-0.641667	1.000
8355	17	162.781	i34686Gh	0.63	1	 1.80000	 1.12500	 1.73333	 1.15231	  7.8	 0.0333333	-0.641667	1.000
8356	17	163.781		0.72	1	 1.85638	 1.07370	 1.73367	 1.13926	  8.8	 0.0613581	-0.721325	0.969
8357	17	164.781		0.79	1	 1.86987	 1.03142	 1.73382	 1.12907	  9.6	 0.0680251	-0.770421	0.956
8358	17	165.781		0.83	1	 1.83971	 1.00619	 1.73369	 1.12362	 10.1	 0.0530107	-0.780510	0.961
8359	17	166.781		0.83	1	 1.78032	 0.998859	 1.73323	 1.12284	 10.1	 0.0235442	-0.757917	0.983
8360	17	167.228	i35657Gh	0.83	1	 1.74924	 1.00025	 1.73293	 1.12365	 10.1	 0.00815561	-0.740833	0.999
8361	17	168.228		0.90	1	 1.74894	 0.974204	 1.77151	 1.11343	 10.9	-0.0112861	-0.786024	0.965
8362	17	169.228		0.94	1	 1.74760	 0.960590	 1.79438	 1.10741	 11.4	-0.0233859	-0.810401	0.941
8363	17	170.228		0.96	1	 1.74654	 0.953944	 1.80396	 1.10445	 11.6	-0.0287092	-0.821307	0.928
8364	17	171.228		0.97	1	 1.74434	 0.949874	 1.80437	 1.10352	 11.7	-0.0300152	-0.824479	0.926
8365	17	172.228		0.96	1	 1.73676	 0.947099	 1.79922	 1.10425	 11.6	-0.0312303	-0.820891	0.934
8366	17	173.228		0.94	1	 1.71760	 0.948151	 1.79068	 1.10714	 11.4	-0.0365374	-0.805990	0.953
8367	17	174.162	i22156Gh	0.90	1	 1.68410	 0.957503	 1.78021	 1.11276	 10.9	-0.0480539	-0.774649	0.980
8368	17	174.162	i31056Gh	0.90	1	 1.68410	 0.957503	 1.78021	 1.11276	 10.9	-0.0480539	-0.774649	0.980
8369	17	175.162		1.12	1	 1.64957	 0.916934	 1.86479	 1.08304	 13.3	-0.107611	-0.840250	0.974
8370	17	176.162		1.26	1	 1.60473	 0.920558	 1.91967	 1.06364	 14.9	-0.157470	-0.841645	0.996
8371	17	176.256	i26393Gh	1.27	1	 1.60000	 0.923270	 1.92298	 1.06253	 14.9	-0.161488	-0.838219	1.000
8372	17	177.256		1.26	1	 1.59101	 0.892547	 1.92340	 1.06319	 14.9	-0.166198	-0.864660	0.974
8373	17	178.256		1.21	1	 1.55210	 0.889017	 1.92342	 1.06952	 14.4	-0.185659	-0.848741	0.975
8374	17	179.143	i44138Gh	1.15	1	 1.50014	 0.908980	 1.92308	 1.07863	 13.7	-0.211467	-0.802630	1.000
8375	17	180.143		0.56	1	 1.50007	 1.08245	 1.81620	 1.16230	  7.0	-0.158068	-0.575684	0.988
8376	17	180.559	i02649Gh	0.37	1	 1.50000	 1.16667	 1.75000	 1.19213	  4.6	-0.125000	-0.458333	1.000
8377	17	180.559	i02628Gh	0.37	1	 1.50000	 1.16667	 1.75000	 1.19213	  4.6	-0.125000	-0.458333	1.000
8378	17	181.559		0.19	1	 1.50002	 1.23176	 1.65968	 1.21950	  2.4	-0.0798301	-0.348091	0.988
8379	17	181.974	i34837Gh	0.13	1	 1.50000	 1.27273	 1.61538	 1.22941	  1.6	-0.0576923	-0.284965	1.000
8380	17	182.974		0.47	1	 1.50002	 1.07113	 1.74898	 1.17647	  5.8	-0.124478	-0.553366	0.988
8381	17	183.234	i02597Gh	0.59	1	 1.50000	 1.02453	 1.77388	 1.15907	  7.2	-0.136942	-0.612407	0.995
8382	17	183.349	i36131Gh	0.64	1	 1.50000	 1.00555	 1.78313	 1.15121	  7.8	-0.141564	-0.636012	0.999
8383	17	183.384	i39136Gh	0.66	1	 1.50000	 1.00000	 1.78571	 1.14881	  8.0	-0.142857	-0.642857	1.000
8384	17	183.384	i22074Gh	0.66	1	 1.50000	 1.00000	 1.78571	 1.14881	  8.0	-0.142857	-0.642857	1.000
8385	17	184.384		0.73	1	 1.53817	 0.970389	 1.79995	 1.13856	  8.9	-0.130887	-0.698672	0.965
8386	17	185.384		0.78	1	 1.56364	 0.954689	 1.81113	 1.13126	  9.4	-0.123745	-0.732696	0.941
8387	17	186.384		0.81	1	 1.57852	 0.947069	 1.81889	 1.12662	  9.8	-0.120185	-0.751633	0.927
8388	17	187.384		0.82	1	 1.58688	 0.943560	 1.82160	 1.12446	 10.0	-0.117358	-0.760679	0.924
8389	17	188.384		0.82	1	 1.59230	 0.944025	 1.81613	 1.12513	  9.9	-0.111915	-0.760186	0.931
8390	17	189.384		0.79	1	 1.59662	 0.952257	 1.79831	 1.12959	  9.6	-0.100847	-0.745210	0.948
8391	17	190.384		0.72	1	 1.59964	 0.974566	 1.76465	 1.13896	  8.8	-0.0825072	-0.707580	0.976
8392	17	191.048	i45559Gh	0.66	1	 1.60000	 1.00000	 1.73333	 1.14815	  8.1	-0.0666667	-0.666667	1.000
8393	17	191.048	i35729Gh	0.66	1	 1.60000	 1.00000	 1.73333	 1.14815	  8.1	-0.0666667	-0.666667	1.000
8394	17	191.048	i02579Gh	0.66	1	 1.60000	 1.00000	 1.73333	 1.14815	  8.1	-0.0666667	-0.666667	1.000
8395	17	192.048		0.66	1	 1.59822	 1.00331	 1.76338	 1.14809	  8.1	-0.0825792	-0.677489	0.966
8396	17	193.048		0.62	1	 1.59362	 1.02587	 1.77365	 1.15412	  7.6	-0.0900159	-0.657767	0.943
8397	17	194.048		0.55	1	 1.58722	 1.05851	 1.76809	 1.16399	  6.8	-0.0904359	-0.619138	0.932
8398	17	194.700	i31474Gh	0.50	1	 1.58161	 1.08232	 1.75855	 1.17161	  6.2	-0.0884685	-0.587760	0.930
8399	17	195.700		0.42	1	 1.56939	 1.12033	 1.73894	 1.18441	  5.2	-0.0847753	-0.533833	0.934
8400	17	196.700		0.33	1	 1.54981	 1.16297	 1.71456	 1.19788	  4.1	-0.0823775	-0.469218	0.950
8401	17	197.700		0.24	1	 1.52177	 1.21286	 1.68665	 1.21144	  3.0	-0.0824409	-0.391347	0.976
8402	17	198.353	i28026Gh	0.19	1	 1.50000	 1.25000	 1.66667	 1.21991	  2.3	-0.0833333	-0.333333	1.000
8403	17	198.353	i44562Gh	0.19	1	 1.50000	 1.25000	 1.66667	 1.21991	  2.3	-0.0833333	-0.333333	1.000
8404	17	198.353	i14665Gh	0.19	1	 1.50000	 1.25000	 1.66667	 1.21991	  2.3	-0.0833333	-0.333333	1.000
8405	17	199.353		0.15	1	 1.47261	 1.28796	 1.66690	 1.22483	  2.0	-0.0971417	-0.281792	0.988
8406	17	199.775	i52808Gb	0.14	1	 1.45499	 1.30704	 1.66695	 1.22665	  1.8	-0.105979	-0.253933	1.000
8407	17	200.775		0.18	1	 1.44836	 1.28841	 1.70586	 1.22104	  2.3	-0.128749	-0.288701	0.969
8408	17	201.775		0.21	1	 1.44059	 1.27623	 1.74233	 1.21539	  2.7	-0.150866	-0.315227	0.956
8409	17	202.775		0.25	1	 1.43143	 1.27322	 1.77253	 1.21030	  3.1	-0.170551	-0.328762	0.961
8410	17	203.775		0.27	1	 1.42120	 1.28007	 1.79382	 1.20621	  3.4	-0.186313	-0.327442	0.984
8411	17	204.205	i39655Gh	0.28	1	 1.41667	 1.28571	 1.80000	 1.20483	  3.6	-0.191667	-0.322619	1.000
8412	17	204.205	i35793Gh	0.28	1	 1.41667	 1.28571	 1.80000	 1.20483	  3.6	-0.191667	-0.322619	1.000
8413	17	205.205		0.33	1	 1.38769	 1.27150	 1.82829	 1.19816	  4.1	-0.220300	-0.336497	0.970
8414	17	206.205		0.37	1	 1.35809	 1.26520	 1.84561	 1.19219	  4.6	-0.243761	-0.336651	0.959
8415	17	207.205		0.40	1	 1.32858	 1.26933	 1.85112	 1.18730	  5.0	-0.261269	-0.320521	0.967
8416	17	207.940	i45361Gh	0.42	1	 1.30774	 1.27914	 1.84844	 1.18442	  5.2	-0.270352	-0.298952	0.986
8417	17	208.940		0.57	1	 1.32898	 1.20064	 1.91528	 1.16211	  7.0	-0.293149	-0.421490	0.964
8418	17	209.940		0.72	1	 1.34835	 1.14583	 1.96456	 1.13975	  8.8	-0.308108	-0.510625	0.961
8419	17	210.934	i02823Gh	0.84	1	 1.36448	 1.11951	 1.98838	 1.12184	 10.2	-0.311950	-0.556916	0.976
8420	17	210.934	i02824Gh	0.84	1	 1.36448	 1.11951	 1.98838	 1.12184	 10.2	-0.311950	-0.556916	0.976
8421	17	211.934		0.81	1	 1.36441	 1.12422	 1.98122	 1.12630	  9.8	-0.308407	-0.548592	0.949
8422	17	212.934		0.78	1	 1.35924	 1.12922	 1.97276	 1.13084	  9.5	-0.306762	-0.536781	0.933
8423	17	213.934		0.75	1	 1.35262	 1.13287	 1.96126	 1.13566	  9.1	-0.304323	-0.524069	0.927
8424	17	214.934		0.71	1	 1.34665	 1.13647	 1.94378	 1.14139	  8.6	-0.298562	-0.508744	0.933
8425	17	215.934		0.65	1	 1.34174	 1.14424	 1.91677	 1.14887	  8.0	-0.287515	-0.485016	0.949
8426	17	216.934		0.59	1	 1.33695	 1.16233	 1.87748	 1.15885	  7.2	-0.270263	-0.444882	0.977
8427	17	217.569	i14725Gh	0.54	1	 1.33333	 1.18182	 1.84615	 1.16654	  6.6	-0.256410	-0.407925	1.000
8428	17	217.569	i02828Gh	0.54	1	 1.33333	 1.18182	 1.84615	 1.16654	  6.6	-0.256410	-0.407925	1.000
8429	17	217.569	i26129Gh	0.54	1	 1.33333	 1.18182	 1.84615	 1.16654	  6.6	-0.256410	-0.407925	1.000
8430	17	218.569		0.40	1	 1.28359	 1.28482	 1.81449	 1.18630	  5.0	-0.265448	-0.264222	0.976
8431	17	219.569		0.33	1	 1.23664	 1.40277	 1.77366	 1.19726	  4.2	-0.268514	-0.102382	0.982
8432	17	219.717	i39070Gh	0.33	1	 1.23093	 1.41999	 1.76708	 1.19807	  4.1	-0.268075	-0.0790165	0.986
8433	17	220.717		0.22	1	 1.27358	 1.42043	 1.72250	 1.21398	  2.8	-0.224457	-0.0776102	0.975
8434	17	221.717		0.14	1	 1.32514	 1.41716	 1.67417	 1.22742	  1.7	-0.174513	-0.0824938	0.994
8435	17	221.867	i14728Gh	0.13	1	 1.33333	 1.41668	 1.66666	 1.22917	  1.6	-0.166665	-0.0833142	1.000
8436	17	222.867		0.12	1	 1.35373	 1.39350	 1.66708	 1.22999	  1.5	-0.156676	-0.116907	0.988
8437	17	223.291	i24694Gh	0.12	1	 1.36425	 1.38353	 1.66722	 1.23015	  1.5	-0.151490	-0.132203	1.000
8438	17	224.291		0.09	1	 1.36453	 1.40095	 1.63442	 1.23499	  1.1	-0.134945	-0.0985283	0.988
8439	17	224.714	i30892Gh	0.08	1	 1.36465	 1.41475	 1.61624	 1.23710	  1.0	-0.125796	-0.0756951	1.000
8440	17	224.714	i02806Gh	0.08	1	 1.36465	 1.41475	 1.61624	 1.23710	  1.0	-0.125796	-0.0756951	1.000
8441	17	225.714		0.11	1	 1.36272	 1.38571	 1.65754	 1.23218	  1.4	-0.147408	-0.124424	0.965
8442	17	226.714		0.14	1	 1.35779	 1.36622	 1.69632	 1.22684	  1.8	-0.169268	-0.160831	0.941
8443	17	227.714		0.17	1	 1.35077	 1.35616	 1.72914	 1.22176	  2.2	-0.189184	-0.183794	0.927
8444	17	228.714		0.20	1	 1.34252	 1.35380	 1.75490	 1.21730	  2.6	-0.206188	-0.194907	0.923
8445	17	229.714		0.23	1	 1.33355	 1.35719	 1.77400	 1.21360	  2.9	-0.220224	-0.196586	0.930
8446	17	230.714		0.25	1	 1.32412	 1.36478	 1.78741	 1.21061	  3.1	-0.231647	-0.190984	0.947
8447	17	231.714		0.26	1	 1.31447	 1.37550	 1.79613	 1.20824	  3.3	-0.240831	-0.179806	0.974
8448	17	232.433	i30995Gh	0.27	1	 1.30769	 1.38462	 1.80000	 1.20684	  3.4	-0.246154	-0.169231	1.000
8449	17	232.433	i35620Gh	0.27	1	 1.30769	 1.38462	 1.80000	 1.20684	  3.4	-0.246154	-0.169231	1.000
8450	17	232.433	i18484Gh	0.27	1	 1.30769	 1.38462	 1.80000	 1.20684	  3.4	-0.246154	-0.169231	1.000
8451	17	233.433		0.28	1	 1.29039	 1.40791	 1.80043	 1.20540	  3.5	-0.255019	-0.137495	0.988
8452	17	233.855	i00681Gh	0.28	1	 1.28611	 1.41570	 1.80056	 1.20475	  3.6	-0.257222	-0.127638	1.000
8453	17	233.855	i02826Gh	0.28	1	 1.28611	 1.41570	 1.80056	 1.20475	  3.6	-0.257222	-0.127638	1.000
8454	17	234.855		0.25	1	 1.28785	 1.43492	 1.78301	 1.21006	  3.1	-0.247580	-0.100513	0.965
8455	17	235.855		0.22	1	 1.29076	 1.45860	 1.75808	 1.21527	  2.7	-0.233662	-0.0658142	0.941
8456	17	236.855		0.18	1	 1.29549	 1.48392	 1.72882	 1.22006	  2.3	-0.216666	-0.0282426	0.927
8457	17	237.855		0.16	1	 1.30259	 1.50816	 1.69810	 1.22430	  2.0	-0.197755	 0.00782116	0.924
8458	17	238.855		0.13	1	 1.31246	 1.52910	 1.66803	 1.22801	  1.7	-0.177787	 0.0388605	0.931
8459	17	239.855		0.11	1	 1.32535	 1.54484	 1.63998	 1.23132	  1.4	-0.157316	 0.0621814	0.948
8460	17	240.855		0.09	1	 1.34122	 1.55383	 1.61474	 1.23436	  1.2	-0.136760	 0.0758478	0.976
8461	17	241.507	i35242Gh	0.08	1	 1.35294	 1.55556	 1.60000	 1.23624	  1.0	-0.123529	 0.0790850	1.000
8462	17	242.507		0.07	1	 1.35943	 1.52687	 1.60680	 1.23801	  0.9	-0.123684	 0.0437611	0.964
8463	17	243.507		0.06	1	 1.36881	 1.49929	 1.61216	 1.23938	  0.8	-0.121675	 0.00879629	0.937
8464	17	244.507		0.06	1	 1.37952	 1.47511	 1.61535	 1.24041	  0.7	-0.117916	-0.0223216	0.918
8465	17	245.507		0.05	1	 1.39035	 1.45562	 1.61568	 1.24124	  0.6	-0.112663	-0.0474010	0.908
8466	17	246.507		0.05	1	 1.40059	 1.44140	 1.61247	 1.24201	  0.6	-0.105943	-0.0651283	0.906
8467	17	247.507		0.04	1	 1.40982	 1.43286	 1.60509	 1.24286	  0.5	-0.0976350	-0.0745969	0.912
8468	17	248.507		0.03	1	 1.41782	 1.43030	 1.59314	 1.24385	  0.4	-0.0876606	-0.0751712	0.927
8469	17	249.507		0.03	1	 1.42439	 1.43381	 1.57683	 1.24498	  0.3	-0.0762194	-0.0667959	0.951
8470	17	250.507		0.02	1	 1.42943	 1.44284	 1.55737	 1.24614	  0.2	-0.0639748	-0.0505609	0.982
8471	17	250.932	i02854Gh	0.02	1	 1.43109	 1.44802	 1.54866	 1.24661	  0.2	-0.0587855	-0.0418587	0.998
8472	17	251.932		0.01	1	 1.44088	 1.45180	 1.53369	 1.24764	  0.1	-0.0464053	-0.0354850	0.964
8473	17	252.932		0.00	1	 1.45052	 1.45756	 1.51621	 1.24846	  0.1	-0.0328473	-0.0258072	0.940
8474	17	253.932		0.00	1	 1.45987	 1.46510	 1.49655	 1.24900	  0.0	-0.0183427	-0.0131075	0.926
8475	17	254.932		0.00	1	 1.46890	 1.47380	 1.47541	 1.24922	  0.0	-0.00325571	 0.00164646	0.923
8476	17	255.932		0.00	1	 1.47764	 1.48263	 1.45376	 1.24910	  0.0	 0.0119395	 0.0169293	0.929
8477	17	256.932		0.00	1	 1.48615	 1.49048	 1.43269	 1.24866	  0.0	 0.0267293	 0.0310634	0.946
8478	17	257.932		0.01	1	 1.49440	 1.49645	 1.41309	 1.24792	  0.1	 0.0406529	 0.0427068	0.974
8479	17	258.634	i50106Gb	0.01	1	 1.50000	 1.49926	 1.40056	 1.24726	  0.2	 0.0497215	 0.0489872	0.999
8480	17	259.634		0.01	1	 1.49445	 1.50103	 1.40890	 1.24769	  0.1	 0.0427754	 0.0493531	0.966
8481	17	260.634		0.01	1	 1.48826	 1.50237	 1.41769	 1.24806	  0.1	 0.0352864	 0.0493975	0.946
8482	17	261.634		0.01	1	 1.48165	 1.50307	 1.42680	 1.24836	  0.1	 0.0274269	 0.0488471	0.940
8483	17	262.634		0.00	1	 1.47486	 1.50294	 1.43607	 1.24859	  0.1	 0.0193993	 0.0474713	0.946
8484	17	263.634		0.00	1	 1.46814	 1.50191	 1.44532	 1.24875	  0.0	 0.0114106	 0.0451749	0.966
8485	17	264.634		0.00	1	 1.46166	 1.50004	 1.45437	 1.24883	  0.0	 0.00364833	 0.0420284	0.999
8486	17	264.654	i51821Gb	0.00	1	 1.46154	 1.50000	 1.45455	 1.24883	  0.0	 0.00349650	 0.0419580	1.000
8487	17	265.654		0.00	1	 1.46870	 1.47652	 1.47152	 1.24922	  0.0	-0.00140950	 0.00641046	0.964
8488	17	266.654		0.00	1	 1.47508	 1.45516	 1.48966	 1.24906	  0.0	-0.00728936	-0.0272030	0.937
8489	17	267.654		0.00	1	 1.48022	 1.43732	 1.50678	 1.24854	  0.1	-0.0132826	-0.0561755	0.918
8490	17	268.654		0.01	1	 1.48379	 1.42351	 1.52158	 1.24786	  0.1	-0.0188961	-0.0791800	0.908
8491	17	269.654		0.01	1	 1.48553	 1.41371	 1.53357	 1.24719	  0.2	-0.0240233	-0.0958442	0.906
8492	17	270.654		0.02	1	 1.48515	 1.40778	 1.54277	 1.24666	  0.2	-0.0288113	-0.106180	0.913
8493	17	271.654		0.02	1	 1.48243	 1.40569	 1.54938	 1.24633	  0.2	-0.0334761	-0.110222	0.928
8494	17	272.654		0.02	1	 1.47734	 1.40747	 1.55359	 1.24623	  0.2	-0.0381241	-0.107998	0.951
8495	17	273.654		0.02	1	 1.47023	 1.41308	 1.55547	 1.24634	  0.2	-0.0426180	-0.0997684	0.983
8496	17	274.093	i50452Gb	0.02	1	 1.46667	 1.41667	 1.55556	 1.24645	  0.2	-0.0444444	-0.0944444	1.000
8497	17	275.093		0.00	1	 1.46665	 1.44794	 1.51950	 1.24852	  0.1	-0.0264286	-0.0451360	0.988
8498	17	275.509	i02910Gh	0.00	1	 1.46664	 1.46157	 1.50000	 1.24900	  0.0	-0.0166811	-0.0217470	1.000
8499	17	276.509		0.03	1	 1.43361	 1.42777	 1.60873	 1.24381	  0.4	-0.0875595	-0.0934078	0.974
8500	17	277.509		0.11	1	 1.40203	 1.39120	 1.70714	 1.23224	  1.4	-0.152556	-0.163385	0.975
8501	17	278.395	i50841Gb	0.20	1	 1.37500	 1.36364	 1.77778	 1.21808	  2.5	-0.201389	-0.212753	1.000
8502	17	278.395	i62165Gt	0.20	1	 1.37500	 1.36364	 1.77778	 1.21808	  2.5	-0.201389	-0.212753	1.000
8503	17	279.395		0.19	1	 1.34516	 1.41301	 1.77964	 1.21868	  2.4	-0.217241	-0.149382	0.969
8504	17	280.395		0.20	1	 1.31339	 1.46790	 1.77520	 1.21726	  2.6	-0.230905	-0.0763991	0.956
8505	17	281.395		0.23	1	 1.28328	 1.52153	 1.76619	 1.21371	  2.8	-0.241458	-0.00320661	0.962
8506	17	282.395		0.26	1	 1.25825	 1.56759	 1.75487	 1.20847	  3.3	-0.248311	 0.0610328	0.985
8507	17	282.805	i18500Gh	0.28	1	 1.25000	 1.58333	 1.75000	 1.20602	  3.5	-0.250000	 0.0833333	1.000
8508	17	283.805		0.28	1	 1.24044	 1.59897	 1.74904	 1.20494	  3.5	-0.254300	 0.104225	0.966
8509	17	284.805		0.29	1	 1.23408	 1.61304	 1.74534	 1.20425	  3.6	-0.255627	 0.123332	0.943
8510	17	285.805		0.29	1	 1.23178	 1.62483	 1.73840	 1.20402	  3.6	-0.253312	 0.139736	0.931
8511	17	286.805		0.29	1	 1.23374	 1.63433	 1.72781	 1.20422	  3.6	-0.247034	 0.153554	0.931
8512	17	287.805		0.28	1	 1.23958	 1.64225	 1.71329	 1.20476	  3.6	-0.236853	 0.165816	0.942
8513	17	288.166	i02949Gh	0.28	1	 1.24251	 1.64493	 1.70707	 1.20501	  3.5	-0.232280	 0.170140	0.949
